,user_id,city
2985,c_HfgLO_lsxggDdWrCEZxQ,Charlotte
2986,KlimtU1_LtJRlKf_sVZnFg,Charlotte
2987,Ry1O_KXZHGRI8g5zBR3IcQ,Charlotte
2988,NQjXAVbfu5ysS7YiUevLHw,Charlotte
2989,DuVIWGj-Wr1_gtoWf2hKZg,Charlotte
2990,HeH-kWwyQQnYPu1p_7InSw,Charlotte
2991,KN8aLwSN4irIgfJI4T1zQw,Charlotte
2992,l6lE9uJVlMwPQGNBcaOm0w,Charlotte
2994,KS3jsA3qAV09pCt-2Y_Raw,Charlotte
2995,RCYCWxgSagQpm2z9O_FuVA,Charlotte
2996,I3ryn4tf6L9YbuZ8ZC4IoQ,Charlotte
2997,nvHJFFr5R74ug5NOh2VDPg,Charlotte
2998,bdz5C6Ixj7SypMjyqAhk4A,Charlotte
2999,238mwRpOOidZayluLOmBKA,Charlotte
3000,08wEf9zl_G43ns02f-Av2A,Charlotte
3001,pOYlrIEnUvkVqjBzZDLR6A,Charlotte
3002,fZKRki-M_C-yUljbxESQiw,Charlotte
3003,8b-00-60YY5gYkjyF02jJg,Charlotte
3004,DKN6f9dtbpR7D5kwgcPxsA,Charlotte
3005,RBNPf_GF8dWlWPxWvkyJXw,Charlotte
3006,3qmm61IAgcDefmyRfmmADA,Charlotte
3007,vKoECqqh4Q07gP_arEtMAw,Charlotte
3008,EzMbKvgxMTxNtRBlSZcBFQ,Charlotte
3009,62GNFh5FySkA3MbrQmnqvg,Charlotte
3010,jr212HQAwMOXGYKkZLfQvA,Charlotte
3011,ZDeBNoEEa2reaue4kpGAkQ,Charlotte
3012,XvxHnffvrYj_qg-CNNJryg,Charlotte
3013,vKUlUXLVylwdttu7h1_Y5Q,Charlotte
3014,Z4whSIm-DX0WN9o1hCBb5w,Charlotte
3015,hqeU-q_8tq94rRx8cyJqjA,Charlotte
3016,OWAJHLaGTLJ0FSzenCrPwQ,Charlotte
3017,1gz4_ckw5deYAj256sS2qA,Charlotte
3019,F6XdIQt1bJDuqnWDFY7sEw,Charlotte
3020,gc4WUy07eaQYPGOly1t-Ww,Charlotte
3021,Ug0ujy9-jd0Oc2nk3KIotA,Charlotte
3022,Y8AnzqYWw8A2XQ36WHjtQw,Charlotte
3023,SlgpAnj2gQd44EM_Uq6DkQ,Charlotte
3024,GPKqN5bOjletlcYLfRt9Dg,Charlotte
3025,OhlNx6-C5hRfRr0O7r4Rqw,Charlotte
3026,-nyEXRBYSHrsVgQt5GSy2w,Charlotte
3027,u5XpYsnGeU9pfgUNcMrg9Q,Charlotte
3028,R_wlZO-jKFGEVJnSfWISqQ,Charlotte
3029,RdG6bGB-LsOmBri1s8P8vQ,Charlotte
3030,UzCgd62svU_tmtawMqQTQw,Charlotte
3031,a8HdGkX0sx4VE14PqTofbQ,Charlotte
3032,UW-T3_Yo5HSa3DEI-YVteg,Charlotte
3033,EnttXKyhOn4fW3Vwrx5RDg,Charlotte
3034,exEElE4pG-ZwoCMwoYddeg,Charlotte
3035,VoWZwwZ-X0vg8ctwsKSSww,Charlotte
3036,8JiNjuhu1J45St3mEoQCfg,Charlotte
3037,16PDorhXEgjL7cSJw2IlSA,Charlotte
3038,flz-ymsTSzM9ACOV2JyU8g,Charlotte
3039,dqbyXCmamwV_PAuTPPMTyg,Charlotte
3040,Gaab6xMGUrKKxsW9tK-VKQ,Charlotte
3041,kfXUqlBt-2R-NZJfSiRQbQ,Charlotte
3042,PTDhXN8nxW1DmDFFsDqSIg,Charlotte
3043,ot0yVHpNJNXNTJvSCD1_nw,Charlotte
3044,6tlC85J2zsHpnrtHp3qX6Q,Charlotte
3045,tAcEr-XLzA_TuaKh3SpcGA,Charlotte
3046,ictLdE2n3nzMShOH8LrCWg,Charlotte
3047,uaKkElyWMAQC5m3KjuM7mw,Charlotte
3049,VELRaWKL9NCB71TbRouHtA,Charlotte
3050,ru1q0QhqbuKbkzpwQxbbOw,Charlotte
3051,mv0ekV5qJb0YRMI_XmQj1Q,Charlotte
3052,nmTE5KBDHusSglJYuKT4WQ,Charlotte
3053,jcURiDqCLY7AOqo8KClJnQ,Charlotte
3054,xBGvV9H5wbq7IU5gPWHqhA,Charlotte
3055,4Zg_BHi6cntiRjFhjWXKAQ,Charlotte
3056,sTo-JrBiIglb3ZbjpCNYxQ,Charlotte
3057,lWlPR_h-3whjrL1-TtXx6w,Charlotte
3058,xEupSNbB6H8fomOjK65fgA,Charlotte
3059,Rihu_x9amAQV5v1fc1RRqg,Charlotte
3060,Q9UIMNtTjFOt5gcvKlO0eg,Charlotte
3061,Bbu9_0Q8Dogo9ksnDOVMzw,Charlotte
3063,CtIBG55GolSXI3qjcQFExg,Charlotte
3064,4jqMA5vhPQ4W2Aa6UUw7MA,Charlotte
3065,4-Oh0TN8-b9gj12_VUZmAw,Charlotte
3066,MAbpQg7TgyjmS7fJw3AM6Q,Charlotte
3067,ZlDYPORxTpNgImmbwIn3Dw,Charlotte
3068,S2KoUjUzubJ4L9fptwMWEw,Charlotte
3069,AwyM03qzhwgyskBruurWQw,Charlotte
3070,lOKYlcYfRc5_3lnijW_yZQ,Charlotte
3071,rm1r_GT7cRTtzQEWSiovaw,Charlotte
3072,ueOovL4C5FJ6SVyrvV-Tww,Charlotte
3073,Zetoh-1HBsNm0DtypfhoDA,Charlotte
3074,Q1Ig-BtjFm4jTWT0YFnCQA,Charlotte
3075,ulHMcirOj_xRV9GkGV2HRA,Charlotte
3076,rLrN2ueOIHqb6fqVLbmVcg,Charlotte
3077,9cbv35PWZ5UwvSxAmaJKHg,Charlotte
3078,79Vv70bMS1JC9ASCg4dWqg,Charlotte
3079,EtFYEN0sbxkZOOt3DE7vWg,Charlotte
3080,73aPoG7ssBYxhrOCnhwvRg,Charlotte
3081,tWc67TfwbaqWtLphgSop9Q,Charlotte
3082,SB7Dd-10J_t6fgA8BMa_-Q,Charlotte
3083,1jgHer0B9CS1DtFS5a_5Kg,Charlotte
3084,FU3LN9f8u9sCDjDvjbKR9A,Charlotte
3085,iVWtnR3Z-yKtzl56Ko8qSw,Charlotte
3086,JOOW_JH-774G_xliXVtwaA,Charlotte
3087,FXPGGtOlCawxz5Uw5DNF3A,Charlotte
3088,dGUOe2TBchiGvU1BNkmTog,Charlotte
3089,9VsUfMdfdATg7Pzf_Ypk3w,Charlotte
3090,gyuln9LLHKYYsqK6zf4kiA,Charlotte
3092,3qgQAwIgBtYY2H957xeP-w,Charlotte
3093,zP8IV53KHNhKcCSbABJVCQ,Charlotte
3094,WzbiAVIgM4RCuEqNoS1Wcw,Charlotte
3095,LctjbJpC_utnX6ULIuHnmw,Charlotte
3096,E_ulMMX0V35XYs3oG_8tiQ,Charlotte
3097,LHY1GpTkKpWVfrwHVubXRQ,Charlotte
3098,wbYzS6XKUMxd-UuQFM4vsg,Charlotte
3099,T0dxbxbNat8rkZ-q6cYn4Q,Charlotte
3100,zXctKo-Q5ndyqyLtDfctgg,Charlotte
3101,vIC543AZ2I7o_jKQivS1_A,Charlotte
3102,vvRU5Q-mN3DXsFAiNd_nkQ,Charlotte
3103,CdxoV0fS3cNZ6vaphB6yqw,Charlotte
3104,fxV0gBe4wgQf7K_Lyy5rlg,Charlotte
3106,SHO8XXRSeTE6_gLtyOc_JQ,Charlotte
3107,tHVaQJWxIkMO0DamWIuJzQ,Charlotte
3108,kGhgiNW1OVTRTz390q9GvA,Charlotte
3109,QYobbHEmhLGuS6QDqVRTLw,Charlotte
3110,HT7T6OaKuJHU35j9u0LUDA,Charlotte
3111,-QmN79YXhQ3X6tckgwrYAg,Charlotte
3112,zsZBYWYEmLLs81_f-HHM8w,Charlotte
3113,_yIxjqxu7VBRHET2drV7eQ,Charlotte
3114,76xIKb43veV4d6pnmEGH0w,Charlotte
3115,0eZeU8aH9-EP3wD2ZFU4AQ,Charlotte
3116,_CQetImJGo97dAIM0fjsSA,Charlotte
3117,SCqaYcRbmXKm6vgyMeIYfg,Charlotte
3118,Xh8CkWhQ2GKy4ZSgZSkwyw,Charlotte
3119,A-U-K9z9oraMH7eBZW1dOA,Charlotte
3121,LwvPZ1bQt5-Zl1xxPberVQ,Charlotte
3122,H9RI3SsXvlcgfIlOALWWbg,Charlotte
3123,hsu9lyXiAX5dQD4lLzYyyA,Charlotte
3124,LUxPj9ntwYDs6Ii9vPSZWg,Charlotte
3125,MeJI77jgRpYkAdOH5kbNLg,Charlotte
3126,MmX3MmxWwz3Grcdul4VGAA,Charlotte
3127,GqJRlbga27rUpolN-SP9Ig,Charlotte
3128,w_c4oN6XwG2osE88B3OQJw,Charlotte
3129,uIMxiPmNHYcgMiu2YE2a9g,Charlotte
3130,yaPc1mR4v2-d3Yc7efMWbw,Charlotte
3131,4FE8md9fMr_jZFNbcOmHsQ,Charlotte
3132,gMB0_OdKhCFfSjM_occ76g,Charlotte
3133,KtE55izPs1ubJn3ofF2IrA,Charlotte
3134,bKKTQJvgsn3kY2kh0D6t3w,Charlotte
3135,nwTRwJZFkqtDEdxunzpZDQ,Charlotte
3136,K2yci9SlyC8iNbaCpU4I_w,Charlotte
3137,aXhMt_8ZDmfpr2QZ3zlmog,Charlotte
3138,GRQE_susPpQSPnk0935yNA,Charlotte
3140,3KKGSj3uahcMNf-yzx9grw,Charlotte
3141,qXfEhbWJThdVwuzeS3pbwA,Charlotte
3142,vc_3jWCvHssvzMn6EFVvrw,Charlotte
3143,w78OGZsl9x19Lt-U8MNhMA,Charlotte
3144,m7Xegxe65aDTAhlslqw8wQ,Charlotte
3145,Eq3O7yL8PFPWV-KrUVHX2Q,Charlotte
3146,RMhh-vs9CBglg4kfxWdZHQ,Charlotte
3148,1Q_NRPBwAZyqMkk7S8UBaw,Charlotte
3149,w_PgFsdtno9O8l2T_H3GHw,Charlotte
3150,oDv9HzZUPw1b_uQW0vVCOA,Charlotte
3151,bOeWzNMeuw8OdGzR7MnV3A,Charlotte
3152,KHbnJXr3gx4-JfI5U00YCg,Charlotte
3153,R-lR_8sMZ7MccMuc-Ss7-A,Charlotte
3154,n53SQeIePxJhCFivIm_U8A,Charlotte
3155,O68JpOGWfjUUQvB7ONhNlg,Charlotte
3156,OoIwJMDmKUyEyUsPx5A9rA,Charlotte
3158,KqMz_aXTXzwIivUqncn2og,Charlotte
3159,Mp1hvAy2OeRzhAV9_FH8Fg,Charlotte
3160,ftwOqBJCfIyqbHXK4fx8Ag,Charlotte
3161,kVRjDMK3-PspragjUr8vnA,Charlotte
3162,g4CEweu8TJo9NRvbtd4zEQ,Charlotte
3163,2tdU9vdKHFJ7Qh4A6cSVeA,Charlotte
3164,GKCgF0hbccUI7OD1f1N27g,Charlotte
3165,hpwtfwzLFdeYq4yAJ6d-bQ,Charlotte
3166,SY8d2RdZ1zpg1mA-BOxTpg,Charlotte
3167,YHviiIdnBfGw9bFqIP6zog,Charlotte
3168,W9_D98atQWeuQCO_pV2apQ,Charlotte
3169,nenbhiy5qMBYDRCNIwMOTg,Charlotte
3170,YvyO_6GxenrocQUC_z97Tg,Charlotte
3171,1W33Q-bwu_5HBzl_lC4vnA,Charlotte
3172,DdeLZ-vF-TiILcUInFnIBg,Charlotte
3173,Zt-Ro7GqV5bxsUgU50xYkw,Charlotte
3174,GyJf71ss616pHZrFZpL42g,Charlotte
3175,cuHp8luhexZ8XP97885d8g,Charlotte
3176,t6PMBBnLaEaikAiuaNCoVQ,Charlotte
3177,98D4Nr5H6WcbYhAyG8GsIw,Charlotte
3178,wuXBTY30M1itE91cjPVSPg,Charlotte
3179,TkLhrIo_uzvdWJImAopFVw,Charlotte
3180,6CUTa9QiPTRJ4UHXL2Uo2w,Charlotte
3181,2n6fM8ZsexpimQzrv99x7g,Charlotte
3182,O7OYwyDkIJudpjvSIzv93Q,Charlotte
3183,8Df6c44CUAu54kglaJ6D1w,Charlotte
3184,8ziF9bL2WU9boE6du0yAIA,Charlotte
3185,D0NK_--2_QUMMrHIsEMrTg,Charlotte
3186,QQBTKkFHv3blGU8B0m1BEA,Charlotte
3187,fcPgU83nOCsuGVdjFO3qbw,Charlotte
3188,VGz2OVvTzXaiWmty4Pze7w,Charlotte
3189,vOivtBDNN5wUHF-69hG1mg,Charlotte
3190,dOtx0WaYK95xdCMalSWwCw,Charlotte
3191,R7eDCuxmmLky_y72vV1aGw,Charlotte
3193,lvRaC_4zSR2w8FVzHuc7Og,Charlotte
3194,pEhPiiu7S175VaEy-rWDeQ,Charlotte
3195,6xI97AFZKYFqcOw94ntbFw,Charlotte
3196,0QREkWHGO8-Z_70qx1BIWw,Charlotte
3198,tqIAiKisujzZWEjbdbMxyg,Charlotte
3199,eIFrsk3LTWThDTtyJNw0Qg,Charlotte
3200,_JKsPOZrjBfeW4q89B3zHg,Charlotte
3201,VetUMePnhvAffjp_ykoIxQ,Charlotte
3202,2NcQeOq6dEVzHcjZqSohkg,Charlotte
3203,uhdBYEvdPEt9j_hQk6hPFw,Charlotte
3204,vTDIfVV-JFfyc6XZMkpk-g,Charlotte
3206,flpt2HJFvpJ8DB_kVOvVRg,Charlotte
3207,te3nxnhj2Dmmx0HVYum73Q,Charlotte
3208,SxcN4e5SKNhZ4wfEUbAMRA,Charlotte
3209,fieG_NMe33z9yW-5jYoK5g,Charlotte
3210,97Um412IhsolKdr8o-Qypg,Charlotte
3211,uip_RTJ2FetHGAe29EIHRw,Charlotte
3212,dpzAqLprtex54rXlCU-OTA,Charlotte
3213,c1OJai-aJ-Ke_Ap94hIcSg,Charlotte
3214,eotRnUFGGgQ-qU7nE10HvQ,Charlotte
3215,81FdpyW6wLIyqA_Saun-jA,Charlotte
3216,imrCZVnwkuXHyT8-ZObgVQ,Charlotte
3217,bi_THpxH4vBmR4_ZXqK-Fg,Charlotte
3218,Y8SRkj-9ORJDleoWFAkJ6g,Charlotte
3219,UYi_7mO9nGY5wVq85RXDvw,Charlotte
3220,LVm62RortolmcNmwlrmMqg,Charlotte
3221,DgdIZweL1ou3XxvtksmTgQ,Charlotte
3222,u49k4FIMDhhzL9fP_LdmTA,Charlotte
3223,LE8fiyaqq25KsJ_oluZBbg,Charlotte
3224,Ue1thhsAeP1rGudARZvirQ,Charlotte
3225,c3eGYUk1lm3ChCJohJQHwA,Charlotte
3226,66Clm9PflKrplfrXzwgqWw,Charlotte
3227,qQuFoQluMQ4FslUqQWBh1Q,Charlotte
3228,dXSlQyPCWrGEZJyhN2Hn-g,Charlotte
3229,oAINPedtuyRWpeY7Ey-9Bg,Toronto
3230,h9y55WNNg7SYg3kQwzTMmQ,Toronto
3231,QfCfgc5PyNVwd_DgPzmeuA,Toronto
3232,mKemb3MpSyUbsVUVSmI5tg,Toronto
3233,zbSBmoujGgIPuNWQcny14g,Toronto
3234,N4H7duF2n3tX6PCWjsGpAQ,Toronto
3235,Nl9ouJ9EqcNCX7gdPw9ZCw,Toronto
3236,XDYnGRhaCQteZNFPZonRow,Toronto
3237,Q7H5d23wbZrsEx90SooeYQ,Toronto
3239,BwwqlPVsJk1dbUyNwCWB7Q,Toronto
3240,nhzPXUQt7mb34sGSxgWhOw,Toronto
3241,Di0DN8QMhCKhz-l-aF9LrQ,Toronto
3242,m7z-tX6XDZ27xGhGjnI21w,Toronto
3243,VHc1yqBhsE-l3JQFXuWydQ,Toronto
3244,T1oga9tGa0eVRmk4Dnjr9g,Toronto
3245,8d3sjUvNdekV0BJfxgjQmw,Toronto
3246,FiSTeBvIgxfdaur1dok4jg,Toronto
3247,hziP5pxlA4RpBTVWzcj5fA,Toronto
3248,CQ67NJigSe5-uBDX3b_CUw,Toronto
3249,nlmudppuM2bn9FKJKQQ92w,Toronto
3250,Q0DVYlBYH6EDMsJNZWQLqw,Toronto
3251,V9csOT9LorDByeoUgE1I0g,Toronto
3252,1kNsEAhGU8d8xugMuXJGFA,Toronto
3253,ogGW1hddNjqY3LrldLBr4g,Toronto
3255,HV6pgnVdongJWet-dUjSpQ,Toronto
3256,23y0Nv9FFWn_3UWudpnFMA,Toronto
3257,U5ymM8h6MlFDRmyADz5Eww,Toronto
3258,Tjv5bBtJ-Z_CLiY-rheG2g,Toronto
3259,qZa2urX00YWHs-jRcWgUqw,Toronto
3260,VKpv6FRUCKAnl6taDFwB0g,Toronto
3261,SfhsitCkR8PZj03CS18ftQ,Toronto
3262,0cKr_XWLM2qLQy9j6UpHSg,Toronto
3263,LFw4pcw-Ak9ghpZA3dcVMQ,Toronto
3264,JZRC1pbTpwPiJ_0ussj51g,Toronto
3265,Q1iFdH7YGX5eWp_ZF_EORg,Toronto
3266,HmYj8wXXzzmc80DIenufuw,Toronto
3267,m3wEVEhYFX4kwt1y8mM8aA,Toronto
3268,oBc0gQ4RpFrqzpNlH6_epA,Toronto
3269,hdMq0DDBzelwEsNEUFJmlA,Toronto
3270,UzhbEOOqmbINTJo6K9PH_Q,Toronto
3271,-9MOrFh1va1SC9BBNlMTeQ,Toronto
3272,rXWg1MTWnxYrUFkK-OccHQ,Toronto
3273,ALxRHdxbefyWvZ-7nbmy7Q,Toronto
3274,Bc0Mv-QnUPKiq8xFLCbw4g,Toronto
3275,a977PJaMaSRTYTaTQDZAUw,Toronto
3276,N8x7XOib1QYv1P2QmpcHVg,Toronto
3277,6DR7M2H6xbSOXXssKyFHqA,Toronto
3278,DG-BjuF0UI00swDvHfEWEQ,Toronto
3279,Wm3KWBXmG6BQqMd_aCIoVg,Toronto
3280,xTDG-7GWumY1UqomLFBcWg,Toronto
3281,e4OZ7Fk-lzCMecmLatyByg,Toronto
3282,9z6jwyPh5jkeLIOOU6p1AA,Toronto
3283,5o9aLGOfettYxpu2EmwjFA,Toronto
3284,9nyNcujnyMV2E3OR9z7stQ,Toronto
3285,cVDBB_YHxVclSoAMaRPdlQ,Toronto
3287,Goa5tRkCURz-53WZAABBEw,Toronto
3288,SAdffUxscHOEygtbQqREIA,Toronto
3289,x2oJ8s6SrBU1s9vlQPcgbA,Toronto
3290,fZ7fLMqArGTemvXPH9H3FA,Toronto
3291,9m1MAgMgqX037Ca9GHIT0Q,Toronto
3292,Rz5eUXnK4Dm03oSu89z6PQ,Toronto
3293,rGd8YUtvhSdMm8-9cMdQ4Q,Toronto
3294,eNq3fKdYefF3mAeRfV5WwQ,Toronto
3295,Mp4cUoac-fd17Q4GX5-B-Q,Toronto
3296,-HdLqFMMysa-4zqUeeH0lw,Toronto
3297,JmRhupSST8EyoZhACXHo7g,Toronto
3298,uoeENUO7Bkw5OwO_KHV-Rg,Toronto
3299,6x68VGuqOV5jEzk8shBLuQ,Toronto
3300,ODSH1it5oAUPu2clIgOvyg,Toronto
3301,VPtIU8zEu8Iv-IAFnFWa0Q,Toronto
3302,fhvxvHvCfnFWs7HLC9PAUw,Toronto
3303,IlGVrBMNUnIjn7VzX67AyQ,Toronto
3304,DndYcxxpq4IdfsORptWOPw,Toronto
3305,ZF2E8AGxKCS_Q31lGfdL0Q,Toronto
3306,tMWk_E_Zmalj_CS72PeTDw,Toronto
3307,2ETAwA3l9B3HvfhgIUYBHg,Toronto
3308,bxF7vbXivrM4Ore-QL48OA,Toronto
3309,TibBhm-fbksozIDFD8wjPQ,Toronto
3310,XJFegGk_-v6W0ekkrqKDJg,Toronto
3311,CMVgywbsZQ25pSGLLaxYEQ,Toronto
3312,9V1ZsfPvd32p4RiNEqb2Kg,Toronto
3314,ERQXrV4abqYrxvsfbwb8oQ,Toronto
3315,xXyZPAbfQzYTCig7jnZO0A,Toronto
3316,b-1RbtFxS17PfZnvDtkbZg,Toronto
3317,pMBg-LGuKkmW2A6_gKiwRQ,Toronto
3318,C1AUww2PFRRmbQK2IwqEMg,Toronto
3319,Kxj2cCQ7gPr3r8BgzbC0YA,Toronto
3320,jki5LnYkm9Zb2x4bCBrHQA,Toronto
3321,T1yllPQpkLjmezhW4ufOdQ,Toronto
3322,fScH156M2mR8bQ3SYkQhYg,Toronto
3323,W2W3fr5jf95rvtdsz3iBrQ,Toronto
3324,7H7bmbuDk7l3pEB22JGPMg,Toronto
3325,f8Bd1gr7glnnonDzWiyw1A,Toronto
3326,arbhvvWYoVQMaHQjqx3bnA,Toronto
3327,OBpLlOq0gFIBCF5VZtB80g,Toronto
3328,-hXBI1ptfGMJAEc53OeCfA,Toronto
3329,gtuRablOmw5O08QoKbn0fQ,Toronto
3330,1LpChUg-0EqRKRKzL4ogYA,Toronto
3331,XReq6R046FDM4y1C1lRH3g,Toronto
3332,nupuavbMeIIxFZANRs7aNQ,Toronto
3333,XfU4pwkSXDO9t4jbVjBdiA,Toronto
3334,Jbm2dHteQBTQCo3AK3Dkaw,Toronto
3335,dSTRQSeCqMTbs7l8KF_xJg,Toronto
3336,2W_RyL1ElT65sKhPTBhwPA,Toronto
3337,3G0J15bNMGEDlR9K_EAFdA,Toronto
3338,j6iOsMqrbVdnxunlonkNyA,Toronto
3339,Bv3w6tRe1vjakk4BZwM9YQ,Toronto
3340,Yxp9EQ9pYDun4Za2d0-Qfg,Toronto
3341,qCYSdhsOzHBKT-V72BiYNA,Toronto
3342,dmRueUwj0JMTlNZfTj3ZWA,Toronto
3343,jvzBQt96EeeDjvx_AOvhYg,Toronto
3344,nV47M-2uRMD6rWF8WCf20w,Toronto
3345,PuXpIJzTBQejeBZh9hwynQ,Toronto
3346,aSBH6EZ2CeRDemdetRdqmw,Toronto
3347,Oxe8DXjBOi6C-cR2w64zOg,Toronto
3348,uTu74kG-S_54TpMNtBC04w,Toronto
3349,tzTUyZuKFsqKn2L8RrqixA,Toronto
3350,aNmrSw98PhdvZkLgxP2PWg,Toronto
3352,T38Gb09jmYI9qxj_mKFu1Q,Toronto
3353,HyXK2GNR9i4SWpLQGOqQYQ,Toronto
3354,Y4z3BTL8lOHo6E7BcxItIQ,Toronto
3355,XbiKsujS_qxU3xsr0xUqmQ,Toronto
3356,lY2QA2QPj6Q6Xm_N-Ny3xQ,Toronto
3357,OqHsxZHlxbEkW6BWSS4PvA,Toronto
3358,NZfuLlP0I87gQGVWNFUFRA,Toronto
3359,1cSWJ_PVcEl-4XyEY0b7gA,Toronto
3360,zRwRN-GPWkinq3ZeM_KEWQ,Toronto
3361,3JaTJXjCnw6ef18dYfzL1g,Toronto
3363,gwIqbXEXijQNgdESVc07hg,Toronto
3364,6TZs4mz4kzSkx9X6GrxOsg,Toronto
3365,TcviSKeDoUdM_0JHfnAPlQ,Toronto
3366,xDed_RrQv7xuwOp9hESt9Q,Toronto
3367,T9rZTMSRStzrRKOY7hLIsw,Toronto
3368,njMdMmE9wAqLCsLE2FNfzQ,Toronto
3369,yf9vbRUlmMv0IzXk57Tbdg,Toronto
3370,qg_KcAu8fSBQYPm6EMgCPQ,Toronto
3371,oDpg5QUqkPNlljeJfHYm7w,Toronto
3372,cadsMm6TBUUap63Lue0h6w,Toronto
3373,Xur8Csd3QjIV3ufm9nolAw,Toronto
3374,uXXIamdE87aIl6UaxzeHGA,Toronto
3375,DtM1G-TV3JkTdk2JEBHUFA,Toronto
3376,uHZr3XbjKvRTwdXLXrFuvg,Toronto
3377,xV3JJRXe5dj6UPzJ_MD7JA,Toronto
3378,DFzs85LXiL3xNfzuaFAEOQ,Toronto
3379,s2pgmm9MRXheSCqv4A43gg,Toronto
3380,y7-Q0KShrSpsFCTwookdbw,Toronto
3381,H-utr0d6Gvz3wSvkxoFIUA,Toronto
3383,s6YyG3N7EwT99n9q-CzD5w,Toronto
3384,chFx8QE0k0KAkbjcItmITw,Toronto
3385,kJF579NXttQuiE5nuRshEw,Toronto
3386,rLl5jjjUK1crVfzbXoQrTA,Toronto
3387,S_qjiitt22U0OPIH_Hnc1A,Toronto
3388,qUc-kGVL1D95UD3tvTdltw,Toronto
3389,GERRIWMslcP4-O6mLErPSQ,Toronto
3390,uO1w3qNo21c1bVHHFTYW0w,Toronto
3391,yaUm52hg3f4A8O3pFXRqIA,Toronto
3392,0gtEsazPeHr5rj2IAsZePg,Toronto
3393,149GlkJlyyW_CAVxCqYoaQ,Toronto
3395,GYwsfEb_E2VHQ1jB3ILmxA,Toronto
3396,ouS-Douov6w19Xly4aKLHQ,Toronto
3397,N5s0nKHmHY3hPLnhyCgvkQ,Toronto
3398,CPb8Mvhf1-teMo8r3fULtw,Toronto
3399,eKLrhchyOJ2dUXgVhKKhpw,Toronto
3400,0xRAAStEi_dBFLD-1xSMHQ,Toronto
3401,dnb5YD_qxGybsARPG3bQ0g,Toronto
3402,eRDWzHCldd6YXypRECvHYg,Toronto
3403,peVCDWIUK1qX5tScxuQ07Q,Toronto
3404,Gc0lccN3i0OHClqyv4kxGQ,Toronto
3405,bf3_q5CEwc5kFU5BzFsBjg,Toronto
3406,mwi6OSsC4fdTc7E-LHc0SQ,Toronto
3407,pyCLgaqwFZj-oPOmV6zWCw,Toronto
3408,eM4I-jV39UmcFjgw9wsplQ,Toronto
3409,Ydv1CUhVtIaBFmVf_rmuyg,Toronto
3410,sWKaLjpYG6VABf23CXDhyA,Toronto
3411,b_akRD5zCY1rKckETyttDw,Toronto
3412,NNZykLM6PhJzDa6gFytfhg,Toronto
3413,MHd8KD_H3oCcITOg1K2q_g,Toronto
3414,0HuRMxh_x8snXcKu6RYDMw,Toronto
3415,QozLnf7sjzQ0IRzEAsepKQ,Toronto
3416,-4ACMMLuk6uhtXsBfYFaPQ,Toronto
3417,Bth9L7rDC2hLng-fDVtKUA,Toronto
3418,Kfwv-skYHgmPPU8QfSxTmA,Toronto
3420,oV6h4n33PBH0cs5M3FIuKg,Toronto
3421,rppk1PVk7fKmUpnm86UpIQ,Toronto
3422,G-9ujgKmc1J2k7HSqXszsw,Toronto
3423,p7KpwlPgfpUPQGeD-8bCvw,Toronto
3424,S3BTKVw5cvcldhU1Dwayew,Toronto
3425,2QGPDKoxZj795SpoAdiQKw,Toronto
3426,yYUCsVIYf63mfVQNcEfDzQ,Toronto
3427,CxDOIDnH8gp9KXzpBHJYXw,Toronto
3428,Y6ZYhPJPIcBk0Ps8MKoFkA,Toronto
3429,2sYKV_q9F06PgrYkrcFUWg,Toronto
3430,JDEhGFIPAyIMkfHD0G13UA,Toronto
3431,zOgM4dcIFDYpXUUfKdKjbA,Toronto
3432,tDDoTSkBjh2JLo7VDdnfuQ,Toronto
3433,13xeC5yKJO4BDyQOI3xxDQ,Toronto
3434,OYGnqO1Mu3d2LTyfgogaAw,Toronto
3435,FvwBCzmImJXlDWKhEvc9VA,Toronto
3436,PlpbeaRj-ewJzNoLxL6K4Q,Toronto
3437,Jt1zgNmwz_jheOSmEsljPQ,Toronto
3438,ay5KM3JipbJv8SUNP6_ptw,Toronto
3440,KyuznsYoqjSYxAK6juGsAQ,Toronto
3441,3zG1EDBy8S8SSwB9cpTAPg,Toronto
3442,uynxBvoh_zTl-PhQmB2fgA,Toronto
3443,3rdfn-mQ2QI5xjxaqwJ2Vw,Toronto
3444,9KS6i_CjljjOuBwhX195KQ,Toronto
3445,kBNFdviedCPFWyR-wVaAzw,Toronto
3446,QlobHBTI3nVHGUNSR52mpA,Toronto
3447,hzuTWo_6dNVNgNMKOZwcDg,Toronto
3448,92Ic5bpqgrmStLhNDXAJ2A,Toronto
3449,vzMkOV3W5JVBnvx5HLoE6w,Toronto
3450,BGzavA_ddMr-jGmhArv7fg,Toronto
3451,zo2vscKNvDzXWj7YOrdJVA,Toronto
3452,3BHHjKGdQNVgXchZTBxwhg,Toronto
3453,ZBWhfINK02h0KqQuElH1LA,Toronto
3454,-od707p4FHGul0gte29AoQ,Toronto
3455,dGx3ECvJ3rz_isz1U5LJJA,Toronto
3456,H8roz3lpfZdDlCQ3QIyCUA,Toronto
3457,k0TLeuXL36oKxDT0XuM2vw,Toronto
3458,NiCvYagD7M-YcRcam5ZMbg,Toronto
3459,vNdOIYB90Xo68kJmMy_zSQ,Toronto
3460,cYikgHF2a15jMa1ExzQSFg,Toronto
