id,usuario,name,city,categ
5077,1760,Starbucks,Las Vegas,Coffee&Tea
6969,1760,Tropical Smoothie Cafe,Las Vegas,JuiceBars&Smoothies
2372,1760,SinCity Burgers,Las Vegas,Burgers
3446,1760,Laos Market,Las Vegas,InternationalGrocery
3684,1760,Grand Italia,Las Vegas,Pizza
10082,1760,The Hush Puppy,Las Vegas,Southern
2233,1760,Spicy City,Las Vegas,Noodles
4306,1761,Kabob N More,Las Vegas,Arabian
10600,1761,Sushi House Manda,Las Vegas,Japanese
8567,1761,Roberto's Taco Shop,Las Vegas,Mexican
4222,1761,Farmer Boys,Las Vegas,Breakfast&Brunch
5077,1761,Starbucks,Las Vegas,Coffee&Tea
3571,1761,Sin City Soul Deli Caribbean BBQ,Las Vegas,Caribbean
10124,1761,Sushi House Goyemon,Las Vegas,SushiBars
3779,1761,Starbucks,Las Vegas,Coffee&Tea
4174,1761,800 Degrees,Las Vegas,Pizza
13430,1761,Togoshi Ramen,Las Vegas,Japanese
1268,1762,Carnitas y Tortas Ahogadas Guadalajara 2,Las Vegas,Mexican
3684,1762,Grand Italia,Las Vegas,Pizza
17541,1762,Dan Marino's Fine Food & Spirits,Las Vegas,Barbeque
4146,1762,Battista's Hole In the Wall,Las Vegas,Bars
5077,1762,Starbucks,Las Vegas,Coffee&Tea
8567,1762,Roberto's Taco Shop,Las Vegas,Mexican
6969,1762,Tropical Smoothie Cafe,Las Vegas,JuiceBars&Smoothies
2233,1762,Spicy City,Las Vegas,Noodles
3092,1762,Village Seafood Buffet,Las Vegas,Buffets
15188,1762,McDonald's,Las Vegas,Burgers
6969,1763,Tropical Smoothie Cafe,Las Vegas,JuiceBars&Smoothies
4146,1763,Battista's Hole In the Wall,Las Vegas,Bars
4306,1763,Kabob N More,Las Vegas,Arabian
3092,1763,Village Seafood Buffet,Las Vegas,Buffets
3446,1763,Laos Market,Las Vegas,InternationalGrocery
17541,1763,Dan Marino's Fine Food & Spirits,Las Vegas,Barbeque
2233,1763,Spicy City,Las Vegas,Noodles
1268,1763,Carnitas y Tortas Ahogadas Guadalajara 2,Las Vegas,Mexican
5077,1763,Starbucks,Las Vegas,Coffee&Tea
16745,1763,Ago,Las Vegas,Italian
3092,1764,Village Seafood Buffet,Las Vegas,Buffets
2556,1764,South Philly Steak & Fries,Las Vegas,Cheesesteaks
5437,1764,Chicken and Grill,Las Vegas,Mexican
10124,1764,Sushi House Goyemon,Las Vegas,SushiBars
4288,1764,Dick's Last Resort,Las Vegas,American(New)
10539,1764,Outside Inn,Las Vegas,American(Traditional)
11852,1764,Starbucks Coffee,Las Vegas,Coffee&Tea
10173,1764,Mimi's Cafe,Las Vegas,French
10082,1764,The Hush Puppy,Las Vegas,Southern
5761,1764,Estiatorio Milos,Las Vegas,Greek
12253,1765,Filipino Fast Food & Asian Market,Las Vegas,Filipino
3947,1765,Ramen Hashi,Las Vegas,Ramen
4222,1765,Farmer Boys,Las Vegas,Breakfast&Brunch
2550,1765,Josette's Bistro,Las Vegas,French
10206,1765,Starbucks,Las Vegas,Coffee&Tea
2630,1765,Subway,Las Vegas,Sandwiches
5752,1765,All-American Bar & Grille,Las Vegas,SportsBars
5596,1765,Jack In the Box,Las Vegas,FastFood
7087,1765,Jimmy John's,Las Vegas,Delis
9273,1765,The Mad Greek Cafe,Las Vegas,Greek
17541,1766,Dan Marino's Fine Food & Spirits,Las Vegas,Barbeque
1268,1766,Carnitas y Tortas Ahogadas Guadalajara 2,Las Vegas,Mexican
3092,1766,Village Seafood Buffet,Las Vegas,Buffets
3687,1766,Palermo's Pizza,Las Vegas,FoodDeliveryServices
10539,1766,Outside Inn,Las Vegas,American(Traditional)
10082,1766,The Hush Puppy,Las Vegas,Southern
4146,1766,Battista's Hole In the Wall,Las Vegas,Bars
2233,1766,Spicy City,Las Vegas,Noodles
7034,1766,Della's Kitchen,Las Vegas,Breakfast&Brunch
6969,1766,Tropical Smoothie Cafe,Las Vegas,JuiceBars&Smoothies
4288,1767,Dick's Last Resort,Las Vegas,American(New)
8444,1767,Little Caesars Pizza,Las Vegas,Pizza
12253,1767,Filipino Fast Food & Asian Market,Las Vegas,Filipino
10124,1767,Sushi House Goyemon,Las Vegas,SushiBars
2550,1767,Josette's Bistro,Las Vegas,French
5129,1767,Mango Tango Nightclub,Las Vegas,DanceClubs
4222,1767,Farmer Boys,Las Vegas,Breakfast&Brunch
12211,1767,Sushi Factory,Las Vegas,Buffets
2630,1767,Subway,Las Vegas,Sandwiches
8506,1767,Quickee Burgers,Las Vegas,Burgers
17541,1768,Dan Marino's Fine Food & Spirits,Las Vegas,Barbeque
1268,1768,Carnitas y Tortas Ahogadas Guadalajara 2,Las Vegas,Mexican
3687,1768,Palermo's Pizza,Las Vegas,FoodDeliveryServices
8567,1768,Roberto's Taco Shop,Las Vegas,Mexican
4146,1768,Battista's Hole In the Wall,Las Vegas,Bars
15188,1768,McDonald's,Las Vegas,Burgers
7034,1768,Della's Kitchen,Las Vegas,Breakfast&Brunch
10082,1768,The Hush Puppy,Las Vegas,Southern
2233,1768,Spicy City,Las Vegas,Noodles
3092,1768,Village Seafood Buffet,Las Vegas,Buffets
3947,1769,Ramen Hashi,Las Vegas,Ramen
5596,1769,Jack In the Box,Las Vegas,FastFood
4306,1769,Kabob N More,Las Vegas,Arabian
8375,1769,Pasquales Ristorante,Las Vegas,Italian
4222,1769,Farmer Boys,Las Vegas,Breakfast&Brunch
2518,1769,Capriotti's Sandwich Shop,Las Vegas,Delis
3779,1769,Starbucks,Las Vegas,Coffee&Tea
10600,1769,Sushi House Manda,Las Vegas,Japanese
4174,1769,800 Degrees,Las Vegas,Pizza
3309,1769,Subway,Las Vegas,Sandwiches
10124,1770,Sushi House Goyemon,Las Vegas,SushiBars
12211,1770,Sushi Factory,Las Vegas,Buffets
4288,1770,Dick's Last Resort,Las Vegas,American(New)
3947,1770,Ramen Hashi,Las Vegas,Ramen
2550,1770,Josette's Bistro,Las Vegas,French
8444,1770,Little Caesars Pizza,Las Vegas,Pizza
12253,1770,Filipino Fast Food & Asian Market,Las Vegas,Filipino
4222,1770,Farmer Boys,Las Vegas,Breakfast&Brunch
8572,1770,Los Antojos,Las Vegas,Mexican
7172,1770,Chipotle Mexican Grill,Las Vegas,Mexican
1268,1771,Carnitas y Tortas Ahogadas Guadalajara 2,Las Vegas,Mexican
4146,1771,Battista's Hole In the Wall,Las Vegas,Bars
17541,1771,Dan Marino's Fine Food & Spirits,Las Vegas,Barbeque
3684,1771,Grand Italia,Las Vegas,Pizza
3092,1771,Village Seafood Buffet,Las Vegas,Buffets
6969,1771,Tropical Smoothie Cafe,Las Vegas,JuiceBars&Smoothies
5077,1771,Starbucks,Las Vegas,Coffee&Tea
10082,1771,The Hush Puppy,Las Vegas,Southern
2233,1771,Spicy City,Las Vegas,Noodles
3446,1771,Laos Market,Las Vegas,InternationalGrocery
4288,1772,Dick's Last Resort,Las Vegas,American(New)
11852,1772,Starbucks Coffee,Las Vegas,Coffee&Tea
5077,1772,Starbucks,Las Vegas,Coffee&Tea
15188,1772,McDonald's,Las Vegas,Burgers
7383,1772,Plumeria Thai Cafe,Las Vegas,Hawaiian
10082,1772,The Hush Puppy,Las Vegas,Southern
12500,1772,F Pigalle,Las Vegas,Fondue
3092,1772,Village Seafood Buffet,Las Vegas,Buffets
2556,1772,South Philly Steak & Fries,Las Vegas,Cheesesteaks
4306,1772,Kabob N More,Las Vegas,Arabian
4222,1773,Farmer Boys,Las Vegas,Breakfast&Brunch
10124,1773,Sushi House Goyemon,Las Vegas,SushiBars
2550,1773,Josette's Bistro,Las Vegas,French
12253,1773,Filipino Fast Food & Asian Market,Las Vegas,Filipino
4288,1773,Dick's Last Resort,Las Vegas,American(New)
2630,1773,Subway,Las Vegas,Sandwiches
5935,1773,Chow Mein House,Las Vegas,Chinese
8850,1773,Flowrider Truck,Las Vegas,FoodStands
10206,1773,Starbucks,Las Vegas,Coffee&Tea
5129,1773,Mango Tango Nightclub,Las Vegas,DanceClubs
6166,1774,Melt,Phoenix,Gelato
3917,1774,Centurion,Phoenix,Tapas/SmallPlates
2520,1774,Pizza Patron,Phoenix,Pizza
1419,1774,Totally Baked Cookie,Phoenix,FoodDeliveryServices
12236,1774,The DawgFather Grill,Phoenix,HotDogs
1697,1774,Burger King,Phoenix,HotDogs
9012,1774,Burger King,Phoenix,Burgers
9335,1774,Jasmine Thai Cuisine,Phoenix,Thai
5132,1774,Drip Coffee Lounge,Phoenix,Cafes
3719,1774,Circle K,Phoenix,GasStations
12396,1775,Fuego Del Mar,Phoenix,LatinAmerican
7438,1775,Ammaccapane's Restaurant & Sports Bar,Phoenix,SportsBars
6865,1775,Pho Saigon Pearl,Phoenix,PanAsian
9437,1775,Denny's,Phoenix,Diners
3917,1775,Centurion,Phoenix,Tapas/SmallPlates
4251,1775,ZK Grill,Phoenix,Wraps
3719,1775,Circle K,Phoenix,GasStations
13192,1775,Chuy's Mesquite Broiler,Phoenix,Mexican
9636,1775,Louisiana Fried Chicken,Phoenix,Cajun/Creole
9549,1775,Wildberri,Phoenix,American(New)
12236,1776,The DawgFather Grill,Phoenix,HotDogs
9012,1776,Burger King,Phoenix,Burgers
7994,1776,Chuy's Mesquite Broiler,Phoenix,Mexican
3586,1776,Jumbo Buffet,Phoenix,Buffets
6044,1776,Sushi Ken,Phoenix,Seafood
1419,1776,Totally Baked Cookie,Phoenix,FoodDeliveryServices
3076,1776,Ranch House Grille,Phoenix,ComfortFood
5455,1776,Lone Star Steakhouse & Saloon,Phoenix,Steakhouses
191,1776,Birrieria Obregon,Phoenix,Mexican
17178,1776,Dunkin' Donuts,Phoenix,Donuts
6246,1777,Starbucks,Phoenix,Coffee&Tea
17073,1777,Cork & Bottle,Phoenix,Wine&Spirits
10560,1777,Lucky's Liquor,Phoenix,Couriers&DeliveryServices
12843,1777,Bubba Phatz,Phoenix,Barbeque
22,1777,Nee House Chinese Restaurant,Phoenix,Chinese
4363,1777,Café Tranquilo,Phoenix,LatinAmerican
11048,1777,TGI Fridays,Phoenix,American(New)
11144,1777,Cave Creek Chevron,Phoenix,GasStations
10978,1777,Tacos De Juarez,Phoenix,Mexican
8657,1777,Burger King,Phoenix,HotDogs
7994,1778,Chuy's Mesquite Broiler,Phoenix,Mexican
16598,1778,Fresh & Easy Neighborhood Market,Phoenix,Grocery
191,1778,Birrieria Obregon,Phoenix,Mexican
6222,1778,Bell' Italia Pizzeria,Phoenix,Salad
9012,1778,Burger King,Phoenix,Burgers
12396,1778,Fuego Del Mar,Phoenix,LatinAmerican
9549,1778,Wildberri,Phoenix,American(New)
6757,1778,Coneheads,Phoenix,HotDogs
5455,1778,Lone Star Steakhouse & Saloon,Phoenix,Steakhouses
6865,1778,Pho Saigon Pearl,Phoenix,PanAsian
6246,1779,Starbucks,Phoenix,Coffee&Tea
10560,1779,Lucky's Liquor,Phoenix,Couriers&DeliveryServices
6044,1779,Sushi Ken,Phoenix,Seafood
4363,1779,Café Tranquilo,Phoenix,LatinAmerican
8658,1779,Wendy's,Phoenix,Burgers
11144,1779,Cave Creek Chevron,Phoenix,GasStations
8275,1779,Stanley's Home Made Sausage Company - Westside,Phoenix,ModernEuropean
17073,1779,Cork & Bottle,Phoenix,Wine&Spirits
8657,1779,Burger King,Phoenix,HotDogs
10728,1779,Burger Factory,Phoenix,Burgers
191,1780,Birrieria Obregon,Phoenix,Mexican
6757,1780,Coneheads,Phoenix,HotDogs
96,1780,Santanas Mexican Food,Phoenix,Mexican
9012,1780,Burger King,Phoenix,Burgers
8658,1780,Wendy's,Phoenix,Burgers
8275,1780,Stanley's Home Made Sausage Company - Westside,Phoenix,ModernEuropean
13192,1780,Chuy's Mesquite Broiler,Phoenix,Mexican
1419,1780,Totally Baked Cookie,Phoenix,FoodDeliveryServices
3917,1780,Centurion,Phoenix,Tapas/SmallPlates
19360,1780,The Notorious P I G,Phoenix,Barbeque
96,1781,Santanas Mexican Food,Phoenix,Mexican
191,1781,Birrieria Obregon,Phoenix,Mexican
8657,1781,Burger King,Phoenix,HotDogs
10728,1781,Burger Factory,Phoenix,Burgers
3424,1781,Sinclair Gas,Phoenix,GasStations
9012,1781,Burger King,Phoenix,Burgers
6757,1781,Coneheads,Phoenix,HotDogs
6246,1781,Starbucks,Phoenix,Coffee&Tea
8658,1781,Wendy's,Phoenix,Burgers
17073,1781,Cork & Bottle,Phoenix,Wine&Spirits
12236,1782,The DawgFather Grill,Phoenix,HotDogs
9437,1782,Denny's,Phoenix,Diners
1736,1782,The Coronado PHX,Phoenix,Vegan
6865,1782,Pho Saigon Pearl,Phoenix,PanAsian
13607,1782,Carniceria Mexico,Phoenix,Grocery
8503,1782,Orange Leaf Frozen Yogurt,Phoenix,IceCream&FrozenYogurt
14538,1782,Authentic Ethio African,Phoenix,Gluten-Free
3917,1782,Centurion,Phoenix,Tapas/SmallPlates
6222,1782,Bell' Italia Pizzeria,Phoenix,Salad
2835,1782,Joes Real Bbq,Phoenix,Barbeque
12236,1783,The DawgFather Grill,Phoenix,HotDogs
13186,1783,Frank's Pizza & Wings,Phoenix,Italian
6757,1783,Coneheads,Phoenix,HotDogs
8658,1783,Wendy's,Phoenix,Burgers
10788,1783,Chevron Stations,Phoenix,GasStations
1419,1783,Totally Baked Cookie,Phoenix,FoodDeliveryServices
17960,1783,Jack in The Box,Phoenix,FastFood
14992,1783,IHOP,Phoenix,American(New)
13607,1783,Carniceria Mexico,Phoenix,Grocery
9952,1783,Starbucks,Phoenix,Coffee&Tea
13186,1784,Frank's Pizza & Wings,Phoenix,Italian
6757,1784,Coneheads,Phoenix,HotDogs
8658,1784,Wendy's,Phoenix,Burgers
6044,1784,Sushi Ken,Phoenix,Seafood
16598,1784,Fresh & Easy Neighborhood Market,Phoenix,Grocery
8275,1784,Stanley's Home Made Sausage Company - Westside,Phoenix,ModernEuropean
5356,1784,QuikTrip,Phoenix,GasStations
7994,1784,Chuy's Mesquite Broiler,Phoenix,Mexican
14390,1784,Yoasis,Phoenix,IceCream&FrozenYogurt
2529,1784,Starbucks,Phoenix,Coffee&Tea
3917,1785,Centurion,Phoenix,Tapas/SmallPlates
9012,1785,Burger King,Phoenix,Burgers
6166,1785,Melt,Phoenix,Gelato
1419,1785,Totally Baked Cookie,Phoenix,FoodDeliveryServices
6044,1785,Sushi Ken,Phoenix,Seafood
6757,1785,Coneheads,Phoenix,HotDogs
1697,1785,Burger King,Phoenix,HotDogs
13192,1785,Chuy's Mesquite Broiler,Phoenix,Mexican
191,1785,Birrieria Obregon,Phoenix,Mexican
3719,1785,Circle K,Phoenix,GasStations
96,1786,Santanas Mexican Food,Phoenix,Mexican
8658,1786,Wendy's,Phoenix,Burgers
6166,1786,Melt,Phoenix,Gelato
6044,1786,Sushi Ken,Phoenix,Seafood
6757,1786,Coneheads,Phoenix,HotDogs
4492,1786,Casey Jones Grill,Phoenix,Bars
17073,1786,Cork & Bottle,Phoenix,Wine&Spirits
191,1786,Birrieria Obregon,Phoenix,Mexican
18414,1786,Panda Express,Phoenix,Chinese
13186,1786,Frank's Pizza & Wings,Phoenix,Italian
3947,1787,Ramen Hashi,Las Vegas,Ramen
8572,1787,Los Antojos,Las Vegas,Mexican
9244,1787,Rivas Mexican Grill,Las Vegas,Mexican
11852,1787,Starbucks Coffee,Las Vegas,Coffee&Tea
12211,1787,Sushi Factory,Las Vegas,Buffets
4276,1787,Capriotti's Sandwich Shop,Las Vegas,Sandwiches
10539,1787,Outside Inn,Las Vegas,American(Traditional)
10124,1787,Sushi House Goyemon,Las Vegas,SushiBars
9284,1787,Los Huicholes,Las Vegas,FoodDeliveryServices
3092,1787,Village Seafood Buffet,Las Vegas,Buffets
8567,1788,Roberto's Taco Shop,Las Vegas,Mexican
8850,1788,Flowrider Truck,Las Vegas,FoodStands
4306,1788,Kabob N More,Las Vegas,Arabian
4222,1788,Farmer Boys,Las Vegas,Breakfast&Brunch
10600,1788,Sushi House Manda,Las Vegas,Japanese
16211,1788,Starbucks,Las Vegas,Coffee&Tea
15188,1788,McDonald's,Las Vegas,Burgers
2650,1788,Starbucks,Las Vegas,Coffee&Tea
10478,1788,Health Superstore,Las Vegas,HomeHealthCare
17026,1788,Burger Lounge,Las Vegas,American(New)
4288,1789,Dick's Last Resort,Las Vegas,American(New)
10124,1789,Sushi House Goyemon,Las Vegas,SushiBars
7383,1789,Plumeria Thai Cafe,Las Vegas,Hawaiian
2556,1789,South Philly Steak & Fries,Las Vegas,Cheesesteaks
12211,1789,Sushi Factory,Las Vegas,Buffets
10173,1789,Mimi's Cafe,Las Vegas,French
3571,1789,Sin City Soul Deli Caribbean BBQ,Las Vegas,Caribbean
11852,1789,Starbucks Coffee,Las Vegas,Coffee&Tea
5437,1789,Chicken and Grill,Las Vegas,Mexican
4306,1789,Kabob N More,Las Vegas,Arabian
523,1790,Hacienda Navarro Carnisseria,Peoria,MeatShops
2618,1790,Good China Restaurant,Peoria,Chinese
5951,1790,Smashburger,Peoria,Burgers
13438,1790,Prime Pizza,Peoria,Pizza
10965,1790,Donutsville,Peoria,Donuts
8660,1790,Smashburger,Peoria,HotDogs
4978,1790,Taqueria Los Angeles,Peoria,Mexican
225,1790,The Coffee Bean & Tea Leaf,Peoria,Coffee&Tea
15128,1790,Popeyes Louisiana Kitchen,Peoria,ChickenWings
43,1790,Daily Donut,Peoria,Donuts
8660,1791,Smashburger,Peoria,HotDogs
6585,1791,Culver's,Peoria,IceCream&FrozenYogurt
523,1791,Hacienda Navarro Carnisseria,Peoria,MeatShops
6056,1791,Elephant Bar Restaurant,Peoria,AsianFusion
2618,1791,Good China Restaurant,Peoria,Chinese
4978,1791,Taqueria Los Angeles,Peoria,Mexican
10965,1791,Donutsville,Peoria,Donuts
5951,1791,Smashburger,Peoria,Burgers
7233,1791,Hi-Health - Peoria,Peoria,Vitamins&Supplements
3086,1791,Deli Sports Bar,Peoria,Delis
7153,1792,Olive Garden Italian Restaurant,Peoria,WineBars
19020,1792,McDonald's,Peoria,Burgers
3359,1792,Dairy Queen/Orange Julius,Peoria,JuiceBars&Smoothies
14311,1792,KFC,Peoria,ChickenShop
3036,1792,Dao Kitchen,Peoria,AsianFusion
14609,1792,Oriental House,Peoria,DimSum
19466,1792,McDonald's,Peoria,Burgers
4534,1792,Koi Sushi Bar & Grill,Peoria,SushiBars
7541,1792,Manna BBQ,Peoria,Korean
12193,1792,Streets of New York,Peoria,Italian
8660,1793,Smashburger,Peoria,HotDogs
1877,1793,Safeway Grocery Store,Peoria,Bakeries
19020,1793,McDonald's,Peoria,Burgers
3507,1793,Sweet Tomatoes Field Kitchen,Peoria,Soup
4534,1793,Koi Sushi Bar & Grill,Peoria,SushiBars
7541,1793,Manna BBQ,Peoria,Korean
3036,1793,Dao Kitchen,Peoria,AsianFusion
11255,1793,Circle K,Peoria,GasStations
4213,1793,Jamba Juice,Peoria,JuiceBars&Smoothies
14609,1793,Oriental House,Peoria,DimSum
3359,1794,Dairy Queen/Orange Julius,Peoria,JuiceBars&Smoothies
14609,1794,Oriental House,Peoria,DimSum
7153,1794,Olive Garden Italian Restaurant,Peoria,WineBars
3103,1794,Yogis Grill,Peoria,Noodles
523,1794,Hacienda Navarro Carnisseria,Peoria,MeatShops
4213,1794,Jamba Juice,Peoria,JuiceBars&Smoothies
14311,1794,KFC,Peoria,ChickenShop
12193,1794,Streets of New York,Peoria,Italian
11436,1794,McDonald's,Peoria,Coffee&Tea
4534,1794,Koi Sushi Bar & Grill,Peoria,SushiBars
3036,1795,Dao Kitchen,Peoria,AsianFusion
14609,1795,Oriental House,Peoria,DimSum
19020,1795,McDonald's,Peoria,Burgers
4951,1795,Wong's Jr,Peoria,Chinese
7541,1795,Manna BBQ,Peoria,Korean
3507,1795,Sweet Tomatoes Field Kitchen,Peoria,Soup
4534,1795,Koi Sushi Bar & Grill,Peoria,SushiBars
6056,1795,Elephant Bar Restaurant,Peoria,AsianFusion
11828,1795,Buca di Beppo Italian Restaurant,Peoria,EventPlanning&Services
7153,1795,Olive Garden Italian Restaurant,Peoria,WineBars
8660,1796,Smashburger,Peoria,HotDogs
6585,1796,Culver's,Peoria,IceCream&FrozenYogurt
6056,1796,Elephant Bar Restaurant,Peoria,AsianFusion
523,1796,Hacienda Navarro Carnisseria,Peoria,MeatShops
11255,1796,Circle K,Peoria,GasStations
3036,1796,Dao Kitchen,Peoria,AsianFusion
4978,1796,Taqueria Los Angeles,Peoria,Mexican
2618,1796,Good China Restaurant,Peoria,Chinese
1877,1796,Safeway Grocery Store,Peoria,Bakeries
7233,1796,Hi-Health - Peoria,Peoria,Vitamins&Supplements
8660,1797,Smashburger,Peoria,HotDogs
1877,1797,Safeway Grocery Store,Peoria,Bakeries
3036,1797,Dao Kitchen,Peoria,AsianFusion
523,1797,Hacienda Navarro Carnisseria,Peoria,MeatShops
6585,1797,Culver's,Peoria,IceCream&FrozenYogurt
2618,1797,Good China Restaurant,Peoria,Chinese
11255,1797,Circle K,Peoria,GasStations
10965,1797,Donutsville,Peoria,Donuts
3103,1797,Yogis Grill,Peoria,Noodles
12323,1797,Nicks Deli and Pizza,Peoria,Delis
19020,1798,McDonald's,Peoria,Burgers
19466,1798,McDonald's,Peoria,Burgers
8327,1798,Firebirds Wood Fired Grill,Peoria,Steakhouses
11828,1798,Buca di Beppo Italian Restaurant,Peoria,EventPlanning&Services
15364,1798,Sweet Tomatoes,Peoria,Soup
5951,1798,Smashburger,Peoria,Burgers
3507,1798,Sweet Tomatoes Field Kitchen,Peoria,Soup
4951,1798,Wong's Jr,Peoria,Chinese
1877,1798,Safeway Grocery Store,Peoria,Bakeries
17850,1798,Yoppi Frozen Yogurt,Peoria,IceCream&FrozenYogurt
6056,1799,Elephant Bar Restaurant,Peoria,AsianFusion
13438,1799,Prime Pizza,Peoria,Pizza
523,1799,Hacienda Navarro Carnisseria,Peoria,MeatShops
6608,1799,Starbucks,Peoria,Coffee&Tea
11828,1799,Buca di Beppo Italian Restaurant,Peoria,EventPlanning&Services
15364,1799,Sweet Tomatoes,Peoria,Soup
14609,1799,Oriental House,Peoria,DimSum
225,1799,The Coffee Bean & Tea Leaf,Peoria,Coffee&Tea
12810,1799,Ray's Pizza,Peoria,Pizza
7153,1799,Olive Garden Italian Restaurant,Peoria,WineBars
3359,1800,Dairy Queen/Orange Julius,Peoria,JuiceBars&Smoothies
14609,1800,Oriental House,Peoria,DimSum
523,1800,Hacienda Navarro Carnisseria,Peoria,MeatShops
7153,1800,Olive Garden Italian Restaurant,Peoria,WineBars
13438,1800,Prime Pizza,Peoria,Pizza
3103,1800,Yogis Grill,Peoria,Noodles
14311,1800,KFC,Peoria,ChickenShop
11436,1800,McDonald's,Peoria,Coffee&Tea
12193,1800,Streets of New York,Peoria,Italian
15153,1800,Shanghai Grill,Peoria,Chinese
3036,1801,Dao Kitchen,Peoria,AsianFusion
7153,1801,Olive Garden Italian Restaurant,Peoria,WineBars
19466,1801,McDonald's,Peoria,Burgers
19020,1801,McDonald's,Peoria,Burgers
14311,1801,KFC,Peoria,ChickenShop
4213,1801,Jamba Juice,Peoria,JuiceBars&Smoothies
7541,1801,Manna BBQ,Peoria,Korean
2618,1801,Good China Restaurant,Peoria,Chinese
11828,1801,Buca di Beppo Italian Restaurant,Peoria,EventPlanning&Services
4978,1801,Taqueria Los Angeles,Peoria,Mexican
523,1802,Hacienda Navarro Carnisseria,Peoria,MeatShops
2618,1802,Good China Restaurant,Peoria,Chinese
4978,1802,Taqueria Los Angeles,Peoria,Mexican
13438,1802,Prime Pizza,Peoria,Pizza
5951,1802,Smashburger,Peoria,Burgers
19466,1802,McDonald's,Peoria,Burgers
129,1802,Church's Chicken,Peoria,ChickenWings
225,1802,The Coffee Bean & Tea Leaf,Peoria,Coffee&Tea
15128,1802,Popeyes Louisiana Kitchen,Peoria,ChickenWings
603,1802,Village Inn - North Peoria,Peoria,Breakfast&Brunch
8660,1803,Smashburger,Peoria,HotDogs
1877,1803,Safeway Grocery Store,Peoria,Bakeries
2618,1803,Good China Restaurant,Peoria,Chinese
7541,1803,Manna BBQ,Peoria,Korean
4978,1803,Taqueria Los Angeles,Peoria,Mexican
6585,1803,Culver's,Peoria,IceCream&FrozenYogurt
10965,1803,Donutsville,Peoria,Donuts
3036,1803,Dao Kitchen,Peoria,AsianFusion
4213,1803,Jamba Juice,Peoria,JuiceBars&Smoothies
19466,1803,McDonald's,Peoria,Burgers
14609,1804,Oriental House,Peoria,DimSum
19020,1804,McDonald's,Peoria,Burgers
3359,1804,Dairy Queen/Orange Julius,Peoria,JuiceBars&Smoothies
3507,1804,Sweet Tomatoes Field Kitchen,Peoria,Soup
4534,1804,Koi Sushi Bar & Grill,Peoria,SushiBars
7153,1804,Olive Garden Italian Restaurant,Peoria,WineBars
8327,1804,Firebirds Wood Fired Grill,Peoria,Steakhouses
14311,1804,KFC,Peoria,ChickenShop
8306,1804,Burger King,Peoria,Burgers
10137,1804,Taco Bell,Peoria,Tex-Mex
1877,1805,Safeway Grocery Store,Peoria,Bakeries
11255,1805,Circle K,Peoria,GasStations
14609,1805,Oriental House,Peoria,DimSum
8327,1805,Firebirds Wood Fired Grill,Peoria,Steakhouses
3359,1805,Dairy Queen/Orange Julius,Peoria,JuiceBars&Smoothies
8660,1805,Smashburger,Peoria,HotDogs
8306,1805,Burger King,Peoria,Burgers
3103,1805,Yogis Grill,Peoria,Noodles
10137,1805,Taco Bell,Peoria,Tex-Mex
6056,1805,Elephant Bar Restaurant,Peoria,AsianFusion
8660,1806,Smashburger,Peoria,HotDogs
1877,1806,Safeway Grocery Store,Peoria,Bakeries
10965,1806,Donutsville,Peoria,Donuts
6585,1806,Culver's,Peoria,IceCream&FrozenYogurt
5951,1806,Smashburger,Peoria,Burgers
11255,1806,Circle K,Peoria,GasStations
8327,1806,Firebirds Wood Fired Grill,Peoria,Steakhouses
603,1806,Village Inn - North Peoria,Peoria,Breakfast&Brunch
3507,1806,Sweet Tomatoes Field Kitchen,Peoria,Soup
6056,1806,Elephant Bar Restaurant,Peoria,AsianFusion
8660,1807,Smashburger,Peoria,HotDogs
1877,1807,Safeway Grocery Store,Peoria,Bakeries
11255,1807,Circle K,Peoria,GasStations
8327,1807,Firebirds Wood Fired Grill,Peoria,Steakhouses
10965,1807,Donutsville,Peoria,Donuts
5951,1807,Smashburger,Peoria,Burgers
3103,1807,Yogis Grill,Peoria,Noodles
3359,1807,Dairy Queen/Orange Julius,Peoria,JuiceBars&Smoothies
4213,1807,Jamba Juice,Peoria,JuiceBars&Smoothies
12323,1807,Nicks Deli and Pizza,Peoria,Delis
14609,1808,Oriental House,Peoria,DimSum
19020,1808,McDonald's,Peoria,Burgers
7541,1808,Manna BBQ,Peoria,Korean
4951,1808,Wong's Jr,Peoria,Chinese
3507,1808,Sweet Tomatoes Field Kitchen,Peoria,Soup
4534,1808,Koi Sushi Bar & Grill,Peoria,SushiBars
3036,1808,Dao Kitchen,Peoria,AsianFusion
11706,1808,Coop's Bar & Grill,Peoria,Beer
7153,1808,Olive Garden Italian Restaurant,Peoria,WineBars
3405,1808,Johnny Fox's Public House,Peoria,Irish
14609,1809,Oriental House,Peoria,DimSum
3359,1809,Dairy Queen/Orange Julius,Peoria,JuiceBars&Smoothies
7153,1809,Olive Garden Italian Restaurant,Peoria,WineBars
3103,1809,Yogis Grill,Peoria,Noodles
4534,1809,Koi Sushi Bar & Grill,Peoria,SushiBars
523,1809,Hacienda Navarro Carnisseria,Peoria,MeatShops
10137,1809,Taco Bell,Peoria,Tex-Mex
11436,1809,McDonald's,Peoria,Coffee&Tea
11255,1809,Circle K,Peoria,GasStations
14311,1809,KFC,Peoria,ChickenShop
6056,1810,Elephant Bar Restaurant,Peoria,AsianFusion
