,title,genres,user
3,Feast II: Sloppy Seconds (2008),Action|Comedy|Horror|Thriller,89582.0
4,Butcher Boys (Bone Boys) (2012),Action|Comedy|Horror|Thriller,89582.0
5,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller,89582.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,89582.0
293,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,89582.0
49,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,89582.0
23262,Interstellar (2014),Sci-Fi|IMAX,89582.0
0,Moon 44 (1990),Action|Film-Noir|Sci-Fi|Thriller,89664.0
1,Mutant Hunt (1987),Action|Horror|Sci-Fi|Thriller,89664.0
2,House of the Dead 2 (2005),Action|Horror|Sci-Fi|Thriller,89664.0
3,"Colony, The (2013)",Action|Horror|Sci-Fi|Thriller,89664.0
4,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,89664.0
5,Killer Buzz (2001),Action|Horror|Sci-Fi|Thriller,89664.0
23262,Interstellar (2014),Sci-Fi|IMAX,89664.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,89664.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,89664.0
3918,Snatch (2000),Comedy|Crime|Thriller,89664.0
0,ISRA 88 (2016),Adventure|Mystery|Sci-Fi|Thriller,89768.0
1,The Philadelphia Experiment (2012),Adventure|Mystery|Sci-Fi|Thriller,89768.0
2,Annihilation (2018),Adventure|Mystery|Sci-Fi|Thriller,89768.0
3,Science Fiction (2002),Adventure|Children|Sci-Fi|Thriller,89768.0
4,Clockstoppers (2002),Adventure|Children|Sci-Fi|Thriller,89768.0
5,"New Barbarians, The (I nuovi barbari) (1983)",Action|Sci-Fi|Thriller|Western,89768.0
2240,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,89768.0
7250,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,89768.0
5419,Songs From the Second Floor (Sånger från andra våningen) (2000),Drama,89768.0
4783,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,89768.0
0,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,89773.0
1,Jumanji (1995),Adventure|Children|Fantasy,89773.0
2,Grumpier Old Men (1995),Comedy|Romance,89773.0
3,Waiting to Exhale (1995),Comedy|Drama|Romance,89773.0
4,Father of the Bride Part II (1995),Comedy,89773.0
5,Heat (1995),Action|Crime|Thriller,89773.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,89773.0
3061,"Green Mile, The (1999)",Crime|Drama,89773.0
2205,"Player, The (1992)",Comedy|Crime|Drama,89773.0
467,"Hudsucker Proxy, The (1994)",Comedy,89773.0
0,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,89858.0
1,The Asylum (2016),Action|Horror|Mystery|Sci-Fi|Thriller,89858.0
2,Biohazardous (2001),Action|Horror|Mystery|Sci-Fi,89858.0
3,Beneath Loch Ness (2002),Action|Horror|Mystery|Sci-Fi|Thriller,89858.0
4,"Shaft, The (a.k.a. Down) (2001)",Action|Horror|Mystery|Sci-Fi,89858.0
5,Galaxy of Terror (Quest) (1981),Action|Horror|Mystery|Sci-Fi,89858.0
23262,Interstellar (2014),Sci-Fi|IMAX,89858.0
22261,Dallas Buyers Club (2013),Drama,89858.0
9406,Battlestar Galactica (2003),Drama|Sci-Fi|War,89858.0
8191,Shaun of the Dead (2004),Comedy|Horror,89858.0
0,Robo Vampire (1988),Action|Crime|Horror|Thriller,89865.0
1,Carnage Park (2016),Action|Crime|Horror|Thriller,89865.0
2,Red State (2011),Action|Crime|Horror|Thriller,89865.0
3,Cold & Dark (2005),Action|Crime|Horror|Thriller,89865.0
4,VANish (2015),Action|Crime|Horror|Thriller,89865.0
5,Maniac Cop (1988),Action|Crime|Horror|Thriller,89865.0
293,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,89865.0
290,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,89865.0
23262,Interstellar (2014),Sci-Fi|IMAX,89865.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,89865.0
0,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,89927.0
1,Vice (2015),Action|Adventure|Sci-Fi|Thriller,89927.0
2,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,89927.0
3,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,89927.0
4,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller,89927.0
5,S.O.S. Coast Guard (1937),Action|Adventure|Sci-Fi|Thriller,89927.0
293,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,89927.0
1067,Reservoir Dogs (1992),Crime|Mystery|Thriller,89927.0
19386,Geri's Game (1997),Animation|Children,89927.0
1251,Night on Earth (1991),Comedy|Drama,89927.0
0,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,90014.0
1,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,90014.0
2,Dhoom (2004),Action|Crime|Musical|Romance,90014.0
3,Oklahoma! (1955),Musical|Romance|Western,90014.0
4,The Girl of the Golden West (1938),Musical|Romance|Western,90014.0
5,Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996),Comedy|Horror|Musical|Western,90014.0
523,Schindler's List (1993),Drama|War,90014.0
7042,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,90014.0
4898,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,90014.0
5854,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,90014.0
0,Gypsy (1962),Musical,90050.0
1,Mother Wore Tights (1947),Musical,90050.0
2,Marat/Sade (1966),Drama|Musical,90050.0
3,Moonwalker (1988),Musical,90050.0
4,Black Nativity (2013),Drama|Musical,90050.0
5,"Cantante, El (2007)",Drama|Musical,90050.0
23262,Interstellar (2014),Sci-Fi|IMAX,90050.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,90050.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,90050.0
4133,Memento (2000),Mystery|Thriller,90050.0
0,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,90130.0
1,"Legend of Sleepy Hollow, The (1949)",Animation|Comedy|Horror|Musical,90130.0
2,Cold & Dark (2005),Action|Crime|Horror|Thriller,90130.0
3,VANish (2015),Action|Crime|Horror|Thriller,90130.0
4,Robo Vampire (1988),Action|Crime|Horror|Thriller,90130.0
5,Maniac Cop (1988),Action|Crime|Horror|Thriller,90130.0
11386,"Departed, The (2006)",Crime|Drama|Thriller,90130.0
523,Schindler's List (1993),Drama|War,90130.0
1945,Saving Private Ryan (1998),Action|Drama|War,90130.0
5891,Catch Me If You Can (2002),Crime|Drama,90130.0
0,"Cotton Club, The (1984)",Crime|Musical,90162.0
1,King Creole (1958),Crime|Drama|Musical,90162.0
2,Idlewild (2006),Crime|Drama|Musical,90162.0
3,8 Women (2002),Comedy|Crime|Musical|Mystery,90162.0
4,Bugsy Malone (1976),Children|Comedy|Crime|Musical,90162.0
5,Summer Holiday (1948),Musical,90162.0
23262,Interstellar (2014),Sci-Fi|IMAX,90162.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,90162.0
523,Schindler's List (1993),Drama|War,90162.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,90162.0
0,Radioactive Dreams (1985),Action|Comedy|Film-Noir|Musical|Sci-Fi,90186.0
1,You'll Find Out (1940),Comedy|Horror|Musical|Mystery|Romance,90186.0
2,8 Women (2002),Comedy|Crime|Musical|Mystery,90186.0
3,Charlie Chan at the Opera (1936),Comedy|Musical|Mystery|Thriller,90186.0
4,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,90186.0
5,"Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981)",Comedy|Horror|Musical|Sci-Fi,90186.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,90186.0
293,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,90186.0
49,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,90186.0
1067,Reservoir Dogs (1992),Crime|Mystery|Thriller,90186.0
0,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,90189.0
1,Green Snake (1993),Action|Fantasy|Romance|Sci-Fi,90189.0
2,Tears of the Black Tiger (Fah talai jone) (2000),Action|Comedy|Romance|Western,90189.0
3,The Bounty Hunter (1954),Action|Comedy|Romance|Western,90189.0
4,The Gal Who Took the West (1949),Action|Comedy|Romance|Western,90189.0
5,The Beautiful Blonde from Bashful Bend (1949),Action|Comedy|Romance|Western,90189.0
49,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,90189.0
7042,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,90189.0
4898,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,90189.0
5854,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,90189.0
0,Sweeney Todd: The Demon Barber of Fleet Street (1982),Drama|Horror|Musical|Thriller,90282.0
1,Phantom of the Opera (1943),Horror|Musical|Thriller,90282.0
2,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller,90282.0
3,Affair in Trinidad (1952),Drama|Film-Noir|Musical|Thriller,90282.0
4,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,90282.0
5,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller,90282.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,90282.0
23262,Interstellar (2014),Sci-Fi|IMAX,90282.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,90282.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,90282.0
0,Cold & Dark (2005),Action|Crime|Horror|Thriller,90283.0
1,Maniac Cop (1988),Action|Crime|Horror|Thriller,90283.0
2,Carnage Park (2016),Action|Crime|Horror|Thriller,90283.0
3,Robo Vampire (1988),Action|Crime|Horror|Thriller,90283.0
4,VANish (2015),Action|Crime|Horror|Thriller,90283.0
5,Red State (2011),Action|Crime|Horror|Thriller,90283.0
47332,Disaster! (2006),Action|Animation|Comedy|Sci-Fi,90283.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,90283.0
23262,Interstellar (2014),Sci-Fi|IMAX,90283.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,90283.0
0,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War,90298.0
1,The Enemy (2011),Drama|Mystery|War,90298.0
2,Under the Flag of the Rising Sun (1972),Drama|Mystery|War,90298.0
3,"Canterbury Tale, A (1944)",Drama|Mystery|War,90298.0
4,Miracle at St. Anna (2008),Drama|Mystery|War,90298.0
5,Incendies (2010),Drama|Mystery|War,90298.0
23262,Interstellar (2014),Sci-Fi|IMAX,90298.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,90298.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,90298.0
4133,Memento (2000),Mystery|Thriller,90298.0
0,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller,90465.0
1,Gargoyle (2004),Action|Fantasy|Horror|Sci-Fi,90465.0
2,I Am a Hero (2016),Action|Fantasy|Horror|Sci-Fi,90465.0
3,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller,90465.0
4,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,90465.0
5,"Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981)",Comedy|Horror|Musical|Sci-Fi,90465.0
35093,Some Voices (2000),Comedy|Drama,90465.0
49,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,90465.0
23262,Interstellar (2014),Sci-Fi|IMAX,90465.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,90465.0
0,Were the World Mine (2008),Adventure|Fantasy|Musical|Romance,90544.0
1,"Tales of Hoffmann, The (1951)",Adventure|Fantasy|Musical|Romance,90544.0
2,That Lady in Ermine (1948),Comedy|Fantasy|Musical|Romance,90544.0
3,"Magic Flute, The (Trollflöjten) (1975)",Comedy|Fantasy|Musical|Romance,90544.0
4,Lovestruck: The Musical (2013),Comedy|Fantasy|Musical|Romance,90544.0
5,Aladin (2009),Comedy|Fantasy|Musical|Romance,90544.0
9488,Old Boy (2003),Mystery|Thriller,90544.0
2418,Office Space (1999),Comedy|Crime,90544.0
1251,Night on Earth (1991),Comedy|Drama,90544.0
1237,Groundhog Day (1993),Comedy|Fantasy|Romance,90544.0
0,Anacondas: Trail of Blood (2009),Action|Horror|Sci-Fi|Thriller,90582.0
1,The Day of the Triffids (2009),Action|Horror|Sci-Fi|Thriller,90582.0
2,The Hunt (2006),Action|Horror|Sci-Fi|Thriller,90582.0
3,Vipers (2008),Action|Horror|Sci-Fi|Thriller,90582.0
4,Razortooth (2007),Action|Horror|Sci-Fi|Thriller,90582.0
5,Alone in the Dark (2005),Action|Horror|Sci-Fi|Thriller,90582.0
10932,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller,90582.0
2240,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,90582.0
7042,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,90582.0
4898,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,90582.0
0,8 Women (2002),Comedy|Crime|Musical|Mystery,90605.0
1,Lady on a Train (1945),Comedy|Crime|Film-Noir|Mystery|Romance|Thriller,90605.0
2,Bugsy Malone (1976),Children|Comedy|Crime|Musical,90605.0
3,Home on the Range (2004),Animation|Children|Comedy|Musical|Western,90605.0
4,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,90605.0
5,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,90605.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,90605.0
23262,Interstellar (2014),Sci-Fi|IMAX,90605.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,90605.0
523,Schindler's List (1993),Drama|War,90605.0
0,What's the Matter with Helen? (1971),Crime|Drama|Horror|Musical,90715.0
1,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller,90715.0
2,Sweeney Todd: The Demon Barber of Fleet Street (1982),Drama|Horror|Musical|Thriller,90715.0
3,Phantom of the Opera (1943),Horror|Musical|Thriller,90715.0
4,Anatomy of a Psycho (1961),Crime|Horror|Mystery|Thriller,90715.0
5,"Nature of the Beast, The (1995)",Crime|Horror|Mystery|Thriller,90715.0
6089,"Life of David Gale, The (2003)",Crime|Drama|Thriller,90715.0
547,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,90715.0
9131,Drifting Clouds (Kauas pilvet karkaavat) (1996),Comedy|Drama,90715.0
6188,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama,90715.0
0,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,90730.0
1,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,90730.0
2,Vice (2008),Crime|Film-Noir|Mystery|Thriller,90730.0
3,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,90730.0
4,Lured (1947),Crime|Film-Noir|Mystery|Thriller,90730.0
5,Chase a Crooked Shadow (1958),Crime|Film-Noir|Mystery|Thriller,90730.0
23262,Interstellar (2014),Sci-Fi|IMAX,90730.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,90730.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,90730.0
7042,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,90730.0
0,The Haunting Hour: Don't Think About It (2007),Children|Fantasy|Horror|Thriller,90818.0
1,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror,90818.0
2,Hysterical (1983),Children|Comedy|Fantasy|Horror,90818.0
3,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror,90818.0
4,The Nutcracker in 3D (2009),Action|Children|Fantasy|Musical,90818.0
5,The Prophecy: Uprising (2005),Action|Fantasy|Horror|Thriller,90818.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,90818.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,90818.0
49,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,90818.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,90818.0
0,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,90897.0
1,Soldiers Of The Damned (2015),Action|Horror|Thriller|War,90897.0
2,Vice (2008),Crime|Film-Noir|Mystery|Thriller,90897.0
3,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,90897.0
4,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,90897.0
5,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,90897.0
33550,El camino (2008),Drama,90897.0
32264,If You Were Young: Rage (1970),Drama,90897.0
2487,"Matrix, The (1999)",Action|Sci-Fi|Thriller,90897.0
213,Before Sunrise (1995),Drama|Romance,90897.0
0,Moon 44 (1990),Action|Film-Noir|Sci-Fi|Thriller,90915.0
1,Rogues' Regiment (1948),Action|Adventure|Film-Noir|Thriller|War,90915.0
2,Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma) (1990),Crime|Film-Noir|Horror|Romance|Thriller,90915.0
3,Renaissance (2006),Action|Animation|Film-Noir|Sci-Fi|Thriller,90915.0
4,Dead Time: Kala (2007),Crime|Fantasy|Film-Noir|Thriller,90915.0
5,Singapore (1947),Action|Adventure|Crime|Film-Noir|Romance,90915.0
7250,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,90915.0
5419,Songs From the Second Floor (Sånger från andra våningen) (2000),Drama,90915.0
9529,"Return, The (Vozvrashcheniye) (2003)",Drama,90915.0
9406,Battlestar Galactica (2003),Drama|Sci-Fi|War,90915.0
0,"Cave, The (2005)",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,90951.0
1,Santo vs. the Zombies (1961),Action|Adventure|Horror|Mystery,90951.0
2,Prisoners of the Sun (2013),Action|Adventure|Horror|Mystery,90951.0
3,"Mine, The (2012)",Adventure|Horror|Mystery,90951.0
4,Silver Bullet (Stephen King's Silver Bullet) (1985),Adventure|Drama|Horror|Mystery|Thriller,90951.0
5,Prey (2010),Adventure|Drama|Horror|Mystery|Thriller,90951.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,90951.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,90951.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,90951.0
3061,"Green Mile, The (1999)",Crime|Drama,90951.0
0,Mary Reilly (1996),Drama|Horror|Thriller,90956.0
1,Crimson Tide (1995),Drama|Thriller|War,90956.0
2,Moon 44 (1990),Action|Film-Noir|Sci-Fi|Thriller,90956.0
3,"Mariachi, El (1992)",Action|Crime|Thriller|Western,90956.0
4,Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma) (1990),Crime|Film-Noir|Horror|Romance|Thriller,90956.0
5,Affair in Trinidad (1952),Drama|Film-Noir|Musical|Thriller,90956.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,90956.0
2240,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,90956.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,90956.0
7250,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,90956.0
0,Affair in Trinidad (1952),Drama|Film-Noir|Musical|Thriller,90967.0
1,Mother Wore Tights (1947),Musical,90967.0
2,Anything Goes (1956),Musical,90967.0
3,Notorious (2009),Drama|Musical,90967.0
4,Grace Unplugged (2013),Drama|Musical,90967.0
5,Meet Me in St. Louis (1944),Musical,90967.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,90967.0
23262,Interstellar (2014),Sci-Fi|IMAX,90967.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,90967.0
11386,"Departed, The (2006)",Crime|Drama|Thriller,90967.0
0,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,91085.0
1,Clockstoppers (2002),Adventure|Children|Sci-Fi|Thriller,91085.0
2,Science Fiction (2002),Adventure|Children|Sci-Fi|Thriller,91085.0
3,Bigfoot (1970),Children|Horror|Sci-Fi|Thriller,91085.0
4,Rogues' Regiment (1948),Action|Adventure|Film-Noir|Thriller|War,91085.0
5,Moon 44 (1990),Action|Film-Noir|Sci-Fi|Thriller,91085.0
7042,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,91085.0
4898,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,91085.0
5854,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,91085.0
4783,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,91085.0
0,Ghost Warrior (1986),Action|Crime|Horror|Sci-Fi,91086.0
1,The Brides of Fu Manchu (1966),Action|Crime|Horror|Sci-Fi,91086.0
2,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,91086.0
3,Mega Piranha (2010),Action|Adventure|Horror|Sci-Fi,91086.0
4,Aliens (1986),Action|Adventure|Horror|Sci-Fi,91086.0
5,Martian Land (2015),Action|Adventure|Horror|Sci-Fi,91086.0
45569,The Way We Live Now (2001),Drama|Romance,91086.0
16274,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,91086.0
11424,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,91086.0
13983,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX,91086.0
0,Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996),Comedy|Horror|Musical|Western,91225.0
1,Nick of Time (1995),Action|Thriller,91225.0
2,Guardian Angel (1994),Action|Drama|Thriller,91225.0
3,Shopping (1994),Action|Thriller,91225.0
4,Gallowwalkers (2012),Action|Horror|Sci-Fi|Western,91225.0
5,Automatic (1995),Action|Horror|Sci-Fi|Thriller,91225.0
523,Schindler's List (1993),Drama|War,91225.0
7042,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,91225.0
4898,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,91225.0
5854,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,91225.0
0,Moon 44 (1990),Action|Film-Noir|Sci-Fi|Thriller,91243.0
1,"Wraith, The (1986)",Action|Horror|Sci-Fi|Thriller,91243.0
2,I Am Omega (2007),Action|Horror|Sci-Fi|Thriller,91243.0
3,Project Viper (2002),Action|Horror|Sci-Fi|Thriller,91243.0
4,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller,91243.0
5,Killer Buzz (2001),Action|Horror|Sci-Fi|Thriller,91243.0
33976,The Pirates of Penzance (1980),Adventure|Comedy,91243.0
293,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,91243.0
352,Forrest Gump (1994),Comedy|Drama|Romance|War,91243.0
1067,Reservoir Dogs (1992),Crime|Mystery|Thriller,91243.0
0,Braveheart (1995),Action|Drama|War,91292.0
1,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,91292.0
2,Lured (1947),Crime|Film-Noir|Mystery|Thriller,91292.0
3,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,91292.0
4,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,91292.0
5,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,91292.0
35237,Running the Sahara (2009),Documentary,91292.0
1645,Good Will Hunting (1997),Drama|Romance,91292.0
11386,"Departed, The (2006)",Crime|Drama|Thriller,91292.0
5891,Catch Me If You Can (2002),Crime|Drama,91292.0
0,Charlie Chan at the Opera (1936),Comedy|Musical|Mystery|Thriller,91441.0
1,You'll Find Out (1940),Comedy|Horror|Musical|Mystery|Romance,91441.0
2,"Quatermass Xperiment, The (1955)",Horror|Mystery|Sci-Fi|Thriller,91441.0
3,Unearthed (2007),Horror|Mystery|Sci-Fi|Thriller,91441.0
4,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,91441.0
5,Cube Zero (2004),Horror|Mystery|Sci-Fi|Thriller,91441.0
4900,"Beautiful Mind, A (2001)",Drama|Romance,91441.0
12782,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,91441.0
3488,Gladiator (2000),Action|Adventure|Drama,91441.0
1237,Groundhog Day (1993),Comedy|Fantasy|Romance,91441.0
0,You'll Find Out (1940),Comedy|Horror|Musical|Mystery|Romance,91546.0
1,Charlie Chan at the Opera (1936),Comedy|Musical|Mystery|Thriller,91546.0
2,Cold Prey (Fritt Vilt) (2006),Action|Horror|Mystery|Thriller,91546.0
3,Invisible Ghost (1941),Action|Horror|Mystery|Thriller,91546.0
4,The Final Storm (2010),Action|Horror|Mystery|Thriller,91546.0
5,7500 (2014),Action|Horror|Mystery|Thriller,91546.0
293,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,91546.0
7042,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,91546.0
1067,Reservoir Dogs (1992),Crime|Mystery|Thriller,91546.0
4898,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,91546.0
0,The Final Storm (2010),Action|Horror|Mystery|Thriller,91548.0
1,Invisible Ghost (1941),Action|Horror|Mystery|Thriller,91548.0
2,Rise: Blood Hunter (2007),Action|Horror|Mystery|Thriller,91548.0
3,"Fog, The (2005)",Action|Horror|Mystery|Thriller,91548.0
4,Cold Prey (Fritt Vilt) (2006),Action|Horror|Mystery|Thriller,91548.0
5,7500 (2014),Action|Horror|Mystery|Thriller,91548.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,91548.0
293,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,91548.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,91548.0
3918,Snatch (2000),Comedy|Crime|Thriller,91548.0
0,"Swan Princess: The Mystery of the Enchanted Treasure, The (1998)",Animation|Children|Fantasy|Mystery,91575.0
1,Monster House (2006),Animation|Children|Fantasy|Mystery,91575.0
2,Twilight Q (1987),Animation|Crime|Fantasy|Mystery|Sci-Fi,91575.0
3,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,91575.0
4,The House with a Clock in Its Walls (2018),Children|Fantasy|Horror|Mystery|Sci-Fi|Thriller,91575.0
5,Fallen Angel (1945),Crime|Film-Noir|Mystery|Romance,91575.0
7250,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,91575.0
1625,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,91575.0
1237,Groundhog Day (1993),Comedy|Fantasy|Romance,91575.0
12444,In Bruges (2008),Comedy|Crime|Drama|Thriller,91575.0
0,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,91653.0
1,Jumanji (1995),Adventure|Children|Fantasy,91653.0
2,Grumpier Old Men (1995),Comedy|Romance,91653.0
3,Waiting to Exhale (1995),Comedy|Drama|Romance,91653.0
4,Father of the Bride Part II (1995),Comedy,91653.0
5,Heat (1995),Action|Crime|Thriller,91653.0
1237,Groundhog Day (1993),Comedy|Fantasy|Romance,91653.0
6602,Lost in Translation (2003),Comedy|Drama|Romance,91653.0
9599,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy,91653.0
