,movieId,Cat1,Cat2,Cat3,Cat4
23627,110613,Drama,Film-Noir,Mystery,
23628,110627,Crime,Drama,Thriller,
23629,110629,Comedy,,,
23630,110631,Action,Sci-Fi,,
23631,110633,Mystery,Romance,,
23632,110635,Children,Fantasy,Horror,Romance
23633,110637,Fantasy,,,
23634,110639,Fantasy,Romance,,
23635,110641,Thriller,,,
23636,110643,Thriller,,,
23637,110645,Comedy,Fantasy,,
23638,110647,Drama,Romance,,
23639,110649,Adventure,Drama,Romance,War
23640,110651,Action,Adventure,,
23641,110653,Drama,Film-Noir,Mystery,Romance
23642,110655,Adventure,Animation,Children,Comedy
23643,110657,Comedy,,,
23644,110669,Comedy,Documentary,,
23645,110671,Comedy,,,
23646,110673,Drama,Mystery,,
23647,110675,Drama,Fantasy,Romance,
23648,110678,Documentary,,,
23649,110686,Action,Crime,Drama,Thriller
23650,110690,Drama,War,,
23651,110692,Comedy,,,
23652,110696,Drama,Romance,War,
23653,110718,Comedy,,,
23654,110730,Drama,Sci-Fi,IMAX,
23655,110737,Drama,,,
23656,110739,Drama,,,
23657,110744,Comedy,Drama,,
23658,110746,Comedy,Horror,,
23659,110748,Drama,Horror,Mystery,
23660,110750,Drama,,,
23661,110752,Documentary,,,
23662,110759,Drama,Romance,,
23663,110761,Drama,Musical,,
23664,110763,Comedy,,,
23665,110765,Comedy,Romance,,
23666,110769,Crime,Drama,Sci-Fi,Thriller
23667,110771,Comedy,Romance,,
23668,110773,Comedy,Horror,,
23669,110779,Drama,,,
23670,110781,Action,Animation,Children,Comedy
23671,110788,Comedy,Musical,Romance,
23672,110790,Drama,,,
23673,110792,Documentary,,,
23674,110794,Documentary,,,
23675,110796,Comedy,Drama,,
23676,110798,Action,Drama,Mystery,Thriller
23677,110800,Drama,,,
23678,110802,Drama,,,
23679,110805,Musical,Romance,,
23680,110807,Comedy,,,
23681,110809,Action,Comedy,Fantasy,
23682,110811,Crime,Thriller,,
23683,110813,Comedy,Romance,,
23684,110818,Comedy,War,,
23685,110820,Crime,Drama,,
23686,110822,Action,Crime,Drama,
23687,110824,Action,Horror,,
23688,110826,Action,Crime,Drama,
23689,110828,Crime,Drama,Thriller,
23690,110845,Comedy,,,
23691,110848,Drama,,,
23692,110850,Musical,Romance,,
23693,110852,Musical,,,
23694,110854,Drama,Musical,Romance,
23695,110856,Musical,,,
23696,110858,Drama,Thriller,,
23697,110860,Crime,Horror,Mystery,Thriller
23698,110862,Drama,,,
23699,110864,Western,,,
23700,110867,Action,Adventure,Drama,War
23701,110871,Drama,,,
23702,110873,Adventure,Comedy,Drama,
23703,110880,Crime,Drama,Film-Noir,Thriller
23704,110882,Drama,,,
23705,110884,Drama,War,,
23706,110887,Crime,Drama,,
23707,110889,Action,Drama,,
23708,110892,Comedy,Documentary,,
23709,110895,Documentary,,,
23710,110897,Comedy,,,
23711,110899,Action,Crime,Thriller,
23712,110916,Mystery,Thriller,,
23713,110919,Comedy,Musical,,
23714,110921,Children,Comedy,Drama,
23715,110923,Drama,Mystery,,
23716,110925,Comedy,Musical,Western,
23717,110948,Drama,,,
23718,110951,Drama,,,
23719,110966,Documentary,,,
23720,110968,Action,Adventure,Drama,
23721,110970,Comedy,Drama,,
23722,110973,Comedy,,,
23723,110975,Drama,Sci-Fi,Thriller,
23724,110982,Horror,,,
23725,110984,Action,Sci-Fi,,
23726,111031,Documentary,,,
23727,111036,Action,Sci-Fi,,
23728,111038,Action,Drama,,
23729,111040,Children,Comedy,Romance,
23730,111042,Drama,,,
23731,111044,Children,Comedy,Romance,
23732,111046,Children,Comedy,Romance,
23733,111048,Drama,Romance,,
23734,111050,Horror,Thriller,,
23735,111100,Drama,Mystery,War,
23736,111103,Drama,Romance,,
23737,111105,Drama,,,
23738,111107,Comedy,Crime,,
23739,111109,Western,,,
23740,111111,Drama,,,
23741,111113,Comedy,,,
23742,111115,Drama,,,
23743,111119,Adventure,Western,,
23744,111124,Action,Crime,,
23745,111126,Drama,Sci-Fi,,
23746,111128,Drama,,,
23747,111130,Documentary,,,
23748,111142,Horror,Thriller,,
23749,111144,Action,Adventure,Animation,Children
23750,111146,Action,Adventure,Animation,Children
23751,111150,Comedy,,,
23752,111152,Action,Crime,Drama,
23753,111170,Drama,Horror,Thriller,
23754,111226,Documentary,,,
23755,111228,Documentary,,,
23756,111230,Documentary,,,
23757,111233,Horror,Sci-Fi,Thriller,
23758,111235,Documentary,Sci-Fi,,
23759,111237,Documentary,,,
23760,111243,Thriller,,,
23761,111245,Comedy,Romance,,
23762,111247,Crime,Drama,,
23763,111249,Drama,,,
23764,111251,Drama,Romance,,
23765,111253,Documentary,,,
23766,111255,Action,Drama,Thriller,
23767,111257,Western,,,
23768,111259,Drama,Thriller,,
23769,111261,Musical,Western,,
23770,111264,Comedy,Drama,,
23771,111266,Drama,,,
23772,111283,Comedy,Drama,,
23773,111285,Crime,Film-Noir,Mystery,
23774,111287,Thriller,,,
23775,111290,Crime,Drama,,
23776,111303,Documentary,,,
23777,111307,Adventure,Drama,,
23778,111310,Drama,,,
23779,111312,Action,Adventure,Thriller,
23780,111314,Drama,War,,
23781,111316,Action,Sci-Fi,,
23782,111318,Action,Sci-Fi,,
23783,111320,Comedy,,,
23784,111322,Comedy,Mystery,,
23785,111325,Sci-Fi,,,
23786,111329,Action,Drama,War,
23787,111332,Drama,,,
23788,111343,Drama,,,
23789,111345,Crime,Drama,,
23790,111347,Drama,,,
23791,111349,Drama,,,
23792,111351,Action,Adventure,Drama,
23793,111358,Action,Adventure,Crime,Drama
23794,111360,Action,Sci-Fi,,
23795,111362,Action,Adventure,Sci-Fi,
23796,111364,Action,Adventure,Sci-Fi,IMAX
23797,111368,Crime,Drama,Film-Noir,
23798,111370,War,,,
23799,111373,Horror,,,
23800,111375,Comedy,,,
23801,111377,Documentary,Horror,,
23802,111380,Documentary,,,
23803,111384,Thriller,,,
23804,111387,Drama,,,
23805,111389,Drama,,,
23806,111401,Drama,,,
23807,111403,Drama,,,
23808,111405,Documentary,Musical,,
23809,111407,Drama,Musical,,
23810,111409,Action,Adventure,Drama,
23811,111411,Action,Adventure,Drama,
23812,111436,Comedy,,,
23813,111439,Animation,Children,Musical,
23814,111441,Documentary,Drama,,
23815,111443,Comedy,,,
23816,111445,Action,Thriller,,
23817,111447,Action,Adventure,Fantasy,Romance
23818,111449,Drama,,,
23819,111451,Documentary,,,
23820,111453,Drama,,,
23821,111456,Crime,Drama,Film-Noir,Mystery
23822,111458,Drama,,,
23823,111460,Horror,Thriller,,
23824,111462,Horror,,,
23825,111464,Comedy,Musical,Romance,
23826,111468,Drama,Mystery,Thriller,
23827,111486,Thriller,,,
23828,111499,Action,Adventure,Drama,
23829,111505,Comedy,,,
23830,111507,Comedy,Romance,War,
23831,111509,Crime,Drama,Thriller,
23832,111515,Action,Drama,,
23833,111517,Drama,Romance,,
23834,111519,Animation,Comedy,Sci-Fi,
23835,111523,Comedy,Drama,Horror,Romance
23836,111525,Comedy,,,
23837,111527,Action,Adventure,Fantasy,
23838,111529,Drama,,,
23839,111536,Crime,Drama,,
23840,111538,Horror,Mystery,Thriller,
23841,111540,Adventure,Drama,,
23842,111542,Action,Sci-Fi,,
23843,111544,Documentary,,,
23844,111546,Documentary,,,
23845,111548,Documentary,,,
23846,111551,Horror,Sci-Fi,Thriller,
23847,111553,Drama,,,
23848,111560,Comedy,Romance,,
23849,111566,Horror,,,
23850,111568,Comedy,,,
23851,111570,Horror,,,
23852,111573,Comedy,Crime,Drama,Thriller
23853,111575,Drama,Romance,,
23854,111578,Horror,,,
23855,111583,Drama,,,
23856,111585,Drama,,,
23857,111587,Drama,Mystery,Thriller,
23858,111589,Drama,Mystery,Thriller,
23859,111592,Documentary,,,
23860,111595,Action,Sci-Fi,,
23861,111597,Thriller,,,
23862,111599,Crime,Drama,Thriller,
23863,111601,Drama,,,
23864,111603,Documentary,,,
23865,111614,Comedy,,,
23866,111617,Comedy,,,
23867,111622,Comedy,Romance,,
23868,111624,Comedy,Drama,,
23869,111626,Documentary,,,
23870,111628,Action,Horror,Sci-Fi,
23871,111630,Comedy,Sci-Fi,,
23872,111632,Comedy,Musical,,
23873,111638,Drama,,,
23874,111640,Drama,,,
23875,111642,Drama,,,
23876,111644,Documentary,,,
23877,111647,Documentary,,,
23878,111649,Drama,Romance,,
23879,111653,Horror,,,
23880,111655,Crime,Horror,Mystery,
23881,111657,Comedy,Romance,,
23882,111659,Action,Adventure,Children,IMAX
23883,111661,Thriller,,,
23884,111663,Action,Comedy,Horror,
23885,111665,Comedy,,,
23886,111667,Drama,Romance,War,
23887,111674,Horror,,,
23888,111676,Action,,,
23889,111678,Drama,War,,
23890,111680,Comedy,Romance,,
23891,111682,Children,,,
23892,111684,Children,Comedy,,
23893,111687,Drama,,,
23894,111689,Comedy,Drama,,
23895,111691,Action,Drama,War,
23896,111694,Comedy,Drama,Romance,
23897,111696,Comedy,,,
23898,111700,Comedy,Drama,,
23899,111702,Western,,,
23900,111704,Action,Drama,War,
23901,111706,Comedy,Drama,,
23902,111716,Crime,Film-Noir,Mystery,Romance
23903,111718,Adventure,Comedy,Crime,
23904,111720,Documentary,,,
23905,111722,Adventure,Animation,Children,
23906,111726,Animation,Children,,
23907,111732,Drama,Fantasy,,
23908,111734,Comedy,,,
23909,111740,Drama,,,
23910,111743,Comedy,Western,,
23911,111745,Thriller,,,
23912,111749,Comedy,Drama,Fantasy,
23913,111752,Drama,Romance,,
23914,111755,Documentary,,,
23915,111757,Documentary,,,
23916,111759,Action,Sci-Fi,IMAX,
23917,111762,Drama,Romance,,
23918,111764,Comedy,Romance,,
23919,111766,Children,Drama,Fantasy,Musical
23920,111774,Documentary,,,
23921,111776,Western,,,
23922,111778,Adventure,Drama,,
23923,111781,Action,Adventure,Thriller,
23924,111783,Adventure,Fantasy,,
23925,111785,Action,Adventure,Fantasy,
23926,111787,Drama,Horror,Thriller,
23927,111789,Adventure,Animation,,
23928,111791,Crime,Drama,Thriller,
23929,111793,Comedy,Western,,
23930,111795,Comedy,Drama,,
23931,111797,Comedy,Drama,Romance,
23932,111800,Comedy,,,
23933,111804,Drama,Thriller,,
23934,111809,Documentary,,,
23935,111811,Drama,,,
23936,111813,Documentary,,,
23937,111815,Crime,,,
23938,111817,Drama,,,
23939,111838,Drama,,,
23940,111840,Comedy,,,
23941,111842,Drama,Mystery,Thriller,
23942,111844,Action,Drama,,
23943,111846,Drama,,,
23944,111848,Drama,Romance,War,
23945,111850,Crime,Mystery,,
23946,111852,Documentary,,,
23947,111854,Drama,,,
23948,111856,Action,Horror,Mystery,Thriller
23949,111861,Action,Adventure,Horror,Sci-Fi
23950,111868,Comedy,Musical,,
23951,111872,Comedy,Romance,,
23952,111874,Comedy,Drama,,
23953,111876,Action,Drama,,
23954,111878,Documentary,,,
23955,111880,Documentary,,,
23956,111882,Drama,,,
23957,111885,Drama,Romance,,
23958,111887,Documentary,,,
23959,111899,Comedy,,,
23960,111901,Fantasy,Romance,,
23961,111913,Drama,,,
23962,111915,Drama,Western,,
23963,111917,Drama,,,
23964,111919,Crime,Film-Noir,Thriller,
23965,111921,Drama,Romance,,
23966,111924,Comedy,,,
23967,111929,Horror,,,
23968,111931,Action,Horror,,
23969,111944,Drama,Musical,,
23970,111946,Action,Crime,Drama,Thriller
23971,111961,Animation,Children,Fantasy,Romance
23972,111990,Thriller,,,
23973,111993,Adventure,Animation,Children,
23974,111995,Drama,,,
23975,111997,Action,Drama,Thriller,
23976,111999,Comedy,Drama,,
23977,112001,Crime,Drama,,
23978,112003,Drama,Horror,Thriller,
23979,112006,Action,Animation,Children,
23980,112013,Comedy,Drama,,
23981,112015,Adventure,Comedy,Thriller,
23982,112017,Drama,,,
23983,112019,Action,Adventure,Drama,Romance
23984,112021,Comedy,Romance,,
23985,112023,Comedy,,,
23986,112056,Drama,,,
23987,112060,Drama,,,
23988,112062,Drama,,,
23989,112064,Comedy,,,
23990,112066,Animation,Drama,,
23991,112070,Drama,,,
23992,112072,Drama,,,
23993,112074,Action,Crime,Drama,
23994,112076,Comedy,Drama,War,
23995,112078,Western,,,
23996,112081,Sci-Fi,,,
23997,112083,Documentary,,,
23998,112085,Comedy,Drama,,
23999,112087,Mystery,Romance,Sci-Fi,
24000,112089,Action,Comedy,,
24001,112091,Drama,Thriller,,
24002,112093,Drama,,,
24003,112095,Drama,,,
24004,112108,Drama,Horror,Thriller,
24005,112110,Action,Crime,Drama,Thriller
24006,112112,Comedy,,,
24007,112116,Drama,,,
24008,112118,Comedy,,,
24009,112138,Action,Comedy,Crime,
24010,112163,Comedy,,,
24011,112165,Drama,,,
24012,112171,Action,Crime,Thriller,
24013,112173,Drama,,,
24014,112175,Action,Adventure,Animation,
24015,112177,Drama,Horror,,
24016,112179,Drama,,,
24017,112181,Comedy,,,
24018,112183,Comedy,Drama,,
24019,112185,Drama,,,
24020,112187,Drama,Thriller,,
24021,112193,Comedy,Drama,,
24022,112204,Western,,,
24023,112206,Crime,Drama,Thriller,
24024,112210,Crime,Drama,Horror,Mystery
24025,112212,Horror,,,
24026,112214,Action,Adventure,Crime,Drama
24027,112221,Comedy,Drama,Romance,
24028,112224,Comedy,Drama,,
24029,112226,Drama,,,
24030,112229,Horror,Thriller,,
24031,112232,Action,Adventure,Western,
24032,112234,Western,,,
24033,112236,Documentary,Musical,,
24034,112240,Drama,,,
24035,112242,Drama,Romance,,
24036,112245,Drama,,,
24037,112247,Drama,Sci-Fi,,
24038,112249,Adventure,Comedy,,
24039,112251,Drama,Horror,Thriller,
24040,112253,Drama,Film-Noir,Thriller,
24041,112255,Animation,Documentary,,
24042,112257,Drama,,,
24043,112259,Comedy,,,
24044,112261,Romance,Thriller,,
24045,112271,Documentary,,,
24046,112273,Drama,,,
24047,112275,Documentary,,,
24048,112277,Horror,Mystery,,
24049,112279,Documentary,,,
24050,112281,Drama,,,
24051,112283,Action,Horror,,
24052,112288,Drama,,,
24053,112290,Drama,,,
24054,112293,Crime,Drama,,
24055,112297,Comedy,,,
24056,112299,Action,Drama,War,
24057,112301,Comedy,,,
24058,112303,Comedy,Romance,,
24059,112307,Comedy,Musical,Romance,
24060,112309,Comedy,,,
24061,112316,Drama,Musical,,
24062,112320,Horror,Thriller,,
24063,112326,Action,Sci-Fi,,
24064,112328,Action,Adventure,Comedy,
24065,112330,Drama,,,
24066,112332,Comedy,Crime,Thriller,
24067,112334,Documentary,,,
24068,112338,Documentary,,,
24069,112340,Comedy,Fantasy,Romance,
24070,112342,Documentary,,,
24071,112351,Documentary,Romance,,
24072,112353,Adventure,Comedy,Crime,Romance
24073,112355,Children,Comedy,Drama,Fantasy
24074,112359,Drama,Film-Noir,Mystery,
24075,112361,Adventure,Western,,
24076,112365,Drama,Mystery,,
24077,112367,Documentary,,,
24078,112370,Action,Adventure,Sci-Fi,
24079,112381,Drama,,,
24080,112383,Drama,Thriller,,
24081,112385,Horror,,,
24082,112389,Comedy,Sci-Fi,,
24083,112391,Drama,Romance,,
24084,112393,Comedy,,,
24085,112395,Western,,,
24086,112397,Western,,,
24087,112399,Documentary,,,
24088,112404,Action,Crime,Thriller,
24089,112406,Documentary,,,
24090,112408,Horror,,,
24091,112412,Drama,Mystery,,
24092,112416,Drama,,,
24093,112419,Drama,Romance,,
24094,112421,Comedy,Drama,Mystery,
24095,112423,Drama,,,
24096,112425,Comedy,Drama,,
24097,112432,Documentary,Drama,Musical,
24098,112434,Drama,,,
24099,112436,Drama,,,
24100,112439,Drama,,,
24101,112442,Horror,Thriller,,
24102,112444,Horror,,,
24103,112446,Drama,Thriller,,
24104,112448,Documentary,,,
24105,112450,Comedy,Romance,,
24106,112452,Documentary,,,
24107,112454,Drama,,,
24108,112458,Drama,,,
24109,112460,Adventure,Animation,Comedy,
24110,112463,Action,Crime,Thriller,
24111,112465,Action,Crime,,
24112,112467,Drama,,,
24113,112469,Documentary,Musical,,
24114,112471,Drama,Romance,,
24115,112473,Drama,,,
24116,112477,Thriller,,,
24117,112479,Comedy,,,
24118,112481,Comedy,,,
24119,112483,Action,Comedy,Crime,
24120,112485,Comedy,,,
24121,112488,Action,Comedy,Western,
24122,112493,Animation,Comedy,,
24123,112495,Documentary,,,
24124,112497,Comedy,,,
24125,112501,Comedy,Drama,Musical,Romance
24126,112506,Drama,Sci-Fi,,
24127,112508,Drama,,,
24128,112510,Drama,,,
24129,112512,Animation,Drama,Fantasy,Mystery
24130,112515,Drama,Horror,Thriller,
24131,112517,Adventure,Comedy,,
24132,112519,Crime,Documentary,,
24133,112538,Horror,,,
24134,112540,Comedy,Musical,,
24135,112542,Drama,Romance,,
24136,112544,Action,Drama,War,
24137,112546,Drama,,,
24138,112548,Comedy,,,
24139,112550,Drama,,,
24140,112552,Drama,,,
24141,112554,Drama,,,
24142,112556,Drama,Thriller,,
24143,112563,Comedy,,,
24144,112565,Comedy,,,
24145,112570,Drama,,,
24146,112572,Drama,,,
24147,112577,Comedy,Drama,Romance,
24148,112580,Comedy,Drama,,
24149,112582,Documentary,,,
24150,112586,Drama,,,
24151,112589,Adventure,Documentary,,
24152,112591,Documentary,,,
24153,112594,Comedy,Crime,Musical,
24154,112596,Drama,,,
24155,112599,Thriller,,,
24156,112601,Horror,Thriller,,
24157,112603,Comedy,Musical,,
24158,112606,Drama,,,
24159,112610,Drama,,,
24160,112612,Action,,,
24161,112614,Horror,,,
24162,112617,Action,Crime,Drama,
24163,112619,Action,Adventure,Horror,
24164,112621,Drama,,,
24165,112623,Sci-Fi,,,
24166,112625,Comedy,Drama,Romance,
24167,112635,Drama,,,
24168,112637,Action,Sci-Fi,Thriller,
24169,112640,Action,Musical,Sci-Fi,
24170,112642,Action,Thriller,,
24171,112644,Drama,,,
24172,112648,Drama,,,
24173,112650,Drama,Romance,,
24174,112653,Documentary,,,
24175,112655,Horror,Thriller,,
24176,112657,Documentary,,,
24177,112663,Action,Western,,
24178,112665,Comedy,,,
24179,112667,Action,Crime,Thriller,
24180,112670,Western,,,
24181,112672,Western,,,
24182,112674,Documentary,,,
24183,112689,Drama,Mystery,,
24184,112693,Drama,,,
24185,112695,Adventure,Comedy,Western,
24186,112697,Drama,Romance,War,
24187,112700,Comedy,,,
24188,112702,Comedy,Romance,,
24189,112705,Sci-Fi,,,
24190,112710,Drama,,,
24191,112713,Drama,,,
24192,112719,Action,Comedy,,
24193,112723,Romance,Western,,
24194,112725,Western,,,
24195,112727,Crime,Horror,Thriller,
24196,112729,Comedy,Drama,,
24197,112731,Action,Drama,,
24198,112733,Documentary,,,
24199,112735,Drama,,,
24200,112741,Comedy,Romance,,
24201,112743,Drama,,,
24202,112749,Comedy,Drama,Romance,
24203,112751,Horror,,,
24204,112753,Horror,Thriller,,
24205,112759,Drama,,,
24206,112762,Comedy,Fantasy,,
24207,112764,Documentary,,,
24208,112767,Comedy,,,
24209,112770,Documentary,,,
24210,112772,Horror,Sci-Fi,,
24211,112774,Crime,Horror,,
24212,112776,Horror,,,
24213,112778,Horror,,,
24214,112780,Action,Thriller,,
24215,112782,Drama,Horror,,
24216,112784,Fantasy,,,
24217,112788,Comedy,,,
24218,112790,Comedy,Drama,Romance,
24219,112792,Sci-Fi,,,
24220,112798,Comedy,,,
24221,112800,Western,,,
24222,112802,Thriller,,,
24223,112804,Drama,Sci-Fi,,
24224,112807,Action,Animation,Drama,Sci-Fi
24225,112809,Action,Animation,Drama,Sci-Fi
24226,112811,Drama,War,,
24227,112814,Documentary,,,
24228,112816,Comedy,Drama,,
24229,112818,Action,Horror,Thriller,
24230,112838,Western,,,
24231,112840,Crime,Drama,Romance,
24232,112842,Comedy,Musical,,
24233,112844,Comedy,,,
24234,112846,Action,Adventure,Comedy,
24235,112850,Comedy,Drama,Romance,
24236,112852,Action,Adventure,Sci-Fi,
24237,112854,Comedy,Fantasy,Horror,Romance
24238,112856,Documentary,Drama,War,
24239,112864,Action,Drama,,
24240,112866,Mystery,Thriller,,
24241,112868,Sci-Fi,Thriller,,
24242,112871,Drama,Musical,Romance,
24243,112877,Drama,Romance,War,
24244,112880,Comedy,Romance,,
24245,112882,Action,Comedy,Horror,Thriller
24246,112888,Drama,,,
24247,112890,Drama,,,
24248,112893,Comedy,Romance,,
24249,112895,Horror,Mystery,,
24250,112897,Action,Adventure,,
24251,112901,Comedy,,,
24252,112903,Action,Crime,Drama,
24253,112905,Drama,Romance,,
24254,112907,Action,Romance,Thriller,
24255,112909,Action,Drama,Romance,
24256,112911,Action,Adventure,,
24257,112913,Animation,Comedy,Musical,
24258,112921,Documentary,,,
24259,112923,Documentary,,,
24260,112925,Drama,,,
24261,112929,Drama,,,
24262,112931,Drama,Romance,,
24263,112938,Drama,Mystery,Thriller,
24264,112940,Thriller,,,
24265,112942,Action,Adventure,Crime,Mystery
24266,112944,Drama,Romance,,
24267,112946,Comedy,Drama,,
24268,112948,Drama,War,,
24269,112950,Drama,,,
24270,112953,Sci-Fi,,,
24271,112955,Comedy,,,
24272,112957,Comedy,Thriller,,
24273,112959,Crime,Drama,,
24274,112961,Drama,,,
24275,112974,Comedy,Drama,,
24276,112976,Comedy,,,
24277,112978,Drama,War,,
24278,112980,Drama,,,
24279,112982,Comedy,Drama,Romance,
24280,112984,Action,Drama,,
24281,112988,Comedy,Romance,,
24282,112990,Romance,,,
24283,112992,Horror,,,
24284,112995,Drama,,,
24285,112999,Drama,Thriller,,
24286,113001,Comedy,,,
24287,113008,Comedy,Drama,Musical,Romance
24288,113010,Crime,Drama,,
24289,113012,Musical,Romance,,
24290,113014,Adventure,Romance,Western,
24291,113016,Comedy,,,
24292,113018,Western,,,
24293,113020,Comedy,,,
24294,113022,Horror,Sci-Fi,,
24295,113024,Crime,Drama,,
24296,113029,Crime,Drama,Thriller,
24297,113033,Children,,,
24298,113035,Comedy,Drama,,
24299,113037,Comedy,Romance,,
24300,113039,Drama,,,
24301,113041,Comedy,Crime,,
24302,113043,Comedy,Mystery,,
24303,113045,Action,Animation,Crime,
24304,113048,Comedy,,,
24305,113058,Musical,,,
24306,113060,Adventure,Children,Drama,
24307,113062,Drama,Thriller,,
24308,113064,Comedy,Drama,,
24309,113066,Animation,Comedy,Fantasy,
24310,113068,Drama,Romance,War,
24311,113071,Adventure,Children,Sci-Fi,
24312,113073,Drama,Thriller,,
24313,113080,Action,Adventure,Thriller,
24314,113083,Drama,War,,
24315,113085,Action,Crime,,
24316,113089,Documentary,,,
24317,113092,Documentary,,,
24318,113099,Crime,Drama,,
24319,113101,Comedy,Drama,,
24320,113103,Drama,Musical,Romance,
24321,113105,Crime,Mystery,,
24322,113107,Comedy,Sci-Fi,,
24323,113109,Drama,Horror,Romance,Sci-Fi
24324,113112,Documentary,,,
24325,113122,Documentary,,,
24326,113126,Documentary,,,
24327,113128,Documentary,,,
24328,113130,Sci-Fi,,,
24329,113132,Drama,,,
24330,113139,Comedy,,,
24331,113141,Drama,Romance,,
24332,113143,Action,Adventure,Sci-Fi,
24333,113145,Drama,,,
24334,113149,Comedy,Romance,,
24335,113152,Romance,,,
24336,113159,Comedy,Horror,Romance,
24337,113162,Drama,,,
24338,113168,Western,,,
24339,113170,Animation,Drama,Fantasy,Romance
24340,113174,Comedy,Romance,,
24341,113176,Action,Comedy,Drama,
24342,113186,Thriller,,,
24343,113188,Crime,Drama,,
24344,113190,Documentary,,,
24345,113195,Crime,Drama,Romance,
24346,113198,Comedy,Western,,
24347,113203,Action,Adventure,Thriller,
24348,113205,Comedy,Drama,,
24349,113207,Drama,Musical,,
24350,113209,Documentary,,,
24351,113214,Documentary,,,
24352,113216,Action,Thriller,,
24353,113218,Comedy,Sci-Fi,,
24354,113220,Documentary,,,
24355,113223,Drama,,,
24356,113225,Comedy,Drama,Romance,
24357,113227,Comedy,Drama,Romance,
24358,113230,Drama,,,
24359,113232,Comedy,,,
24360,113234,Crime,Mystery,Thriller,
24361,113236,Horror,,,
24362,113238,Drama,,,
24363,113240,Drama,,,
24364,113244,Documentary,,,
24365,113246,Comedy,,,
24366,113250,Action,Comedy,Crime,Thriller
24367,113252,Comedy,Horror,Thriller,
24368,113254,Animation,,,
24369,113256,Comedy,Romance,,
24370,113261,Fantasy,Horror,,
24371,113263,Comedy,Romance,,
24372,113275,Comedy,Drama,,
24373,113278,Action,Animation,Crime,Thriller
24374,113280,Drama,,,
24375,113282,Adventure,Documentary,Drama,
24376,113284,Drama,War,,
24377,113286,Crime,Drama,Film-Noir,
24378,113288,Western,,,
24379,113290,Action,Adventure,,
24380,113300,Comedy,Drama,,
24381,113302,Adventure,Horror,Thriller,
24382,113304,Documentary,,,
24383,113306,Action,,,
24384,113309,Mystery,Thriller,,
24385,113311,Action,Crime,Drama,Thriller
24386,113313,Horror,Thriller,,
24387,113315,Comedy,Drama,,
24388,113319,Action,Adventure,Crime,Drama
24389,113323,Mystery,,,
24390,113325,Crime,Mystery,,
24391,113327,Crime,Mystery,Thriller,
24392,113337,Comedy,Drama,,
24393,113343,Crime,Drama,Thriller,
24394,113345,Action,Adventure,Sci-Fi,
24395,113348,Action,Adventure,Comedy,
24396,113350,Drama,Mystery,Sci-Fi,
24397,113352,Crime,Drama,Romance,
24398,113354,Documentary,,,
24399,113358,Action,Comedy,,
24400,113364,Crime,Drama,,
24401,113368,Drama,,,
24402,113370,Drama,,,
24403,113374,Animation,Comedy,,
24404,113376,Crime,Mystery,Thriller,
24405,113378,Drama,Sci-Fi,,
24406,113380,Drama,Mystery,Romance,
24407,113394,Comedy,Drama,,
24408,113416,Action,Crime,Drama,
24409,113420,Documentary,,,
24410,113424,Mystery,,,
24411,113428,Action,Comedy,Drama,Horror
24412,113430,Documentary,,,
24413,113432,Documentary,,,
24414,113434,Comedy,,,
24415,113449,Crime,Drama,Film-Noir,
24416,113451,Comedy,War,,
24417,113453,Comedy,Crime,,
24418,113457,Comedy,,,
24419,113459,Comedy,Drama,,
24420,113464,Documentary,,,
24421,113466,Documentary,,,
24422,113468,Drama,Romance,War,
24423,113470,Documentary,,,
24424,113472,(no genres listed),,,
24425,113474,Drama,,,
24426,113476,Horror,,,
24427,113478,Drama,,,
24428,113490,Action,Adventure,,
24429,113492,Comedy,Romance,,
24430,113495,Crime,Drama,Film-Noir,
24431,113497,Adventure,Children,Comedy,
24432,113499,Adventure,Children,Comedy,Fantasy
24433,113501,Action,Animation,Sci-Fi,
24434,113503,Drama,,,
24435,113505,Adventure,Comedy,,
24436,113507,Comedy,Drama,,
24437,113510,Action,Crime,Thriller,
24438,113513,Documentary,,,
24439,113515,Western,,,
24440,113521,Comedy,Fantasy,,
24441,113524,Comedy,Romance,,
24442,113527,Western,,,
24443,113529,Action,Adventure,,
24444,113532,Comedy,,,
24445,113534,Crime,Drama,Mystery,
24446,113536,Thriller,,,
24447,113539,Drama,,,
24448,113541,Drama,War,,
24449,113543,Drama,,,
24450,113545,(no genres listed),,,
24451,113549,Adventure,Children,Fantasy,Sci-Fi
24452,113551,Drama,Romance,,
24453,113553,Crime,Drama,,
24454,113555,Comedy,,,
24455,113557,Action,Sci-Fi,Thriller,
24456,113559,Drama,,,
24457,113561,Comedy,Drama,,
24458,113563,Western,,,
24459,113565,Horror,Thriller,,
24460,113567,Musical,,,
24461,113573,Action,Crime,Thriller,
24462,113575,Comedy,Drama,Romance,
24463,113577,Drama,War,,
24464,113580,Comedy,,,
24465,113582,Comedy,,,
24466,113585,Drama,Film-Noir,Mystery,
24467,113604,Drama,,,
24468,113606,Documentary,,,
24469,113608,Drama,War,,
24470,113612,Adventure,Drama,War,
24471,113614,Drama,,,
24472,113618,Drama,,,
24473,113630,Comedy,Drama,Romance,
24474,113632,Comedy,Documentary,Drama,
24475,113634,Documentary,,,
24476,113636,Documentary,,,
24477,113638,Drama,,,
24478,113640,Horror,Thriller,,
