;title;genres;user
4900;Beautiful Mind, A (2001);Drama|Romance;150867
0;Jesus Christ Vampire Hunter (2001);Action|Comedy|Horror|Musical;150964
1;Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996);Comedy|Horror|Musical|Western;150964
2;Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981);Comedy|Horror|Musical|Sci-Fi;150964
3;Rocky Horror Picture Show, The (1975);Comedy|Horror|Musical|Sci-Fi;150964
4;You'll Find Out (1940);Comedy|Horror|Musical|Mystery|Romance;150964
5;Stage Door Canteen (1943);Comedy|Musical|Romance|War;150964
19861;Eastwood on Eastwood (1997);Documentary;150964
213;Before Sunrise (1995);Drama|Romance;150964
7955;Before Sunset (2004);Drama|Romance;150964
28936;Beastie Boys: Sabotage (1994);(no genres listed);150964
0;Charlie Chan at the Opera (1936);Comedy|Musical|Mystery|Thriller;150996
1;Kansas City (1996);Crime|Drama|Musical|Thriller;150996
2;8 Women (2002);Comedy|Crime|Musical|Mystery;150996
3;Bugsy Malone (1976);Children|Comedy|Crime|Musical;150996
4;Radioactive Dreams (1985);Action|Comedy|Film-Noir|Musical|Sci-Fi;150996
5;Affair in Trinidad (1952);Drama|Film-Noir|Musical|Thriller;150996
315;Shawshank Redemption, The (1994);Crime|Drama;150996
523;Schindler's List (1993);Drama|War;150996
3061;Green Mile, The (1999);Crime|Drama;150996
1945;Saving Private Ryan (1998);Action|Drama|War;150996
0;Gallowwalkers (2012);Action|Horror|Sci-Fi|Western;151022
1;Screamers (1995);Action|Sci-Fi|Thriller;151022
2;Lawnmower Man 2: Beyond Cyberspace (1996);Action|Sci-Fi|Thriller;151022
3;Dark Angel (I Come in Peace) (1990);Action|Horror|Sci-Fi|Thriller;151022
4;Resident Evil: Extinction (2007);Action|Horror|Sci-Fi|Thriller;151022
5;Alone in the Dark (2005);Action|Horror|Sci-Fi|Thriller;151022
12356;There Will Be Blood (2007);Drama|Western;151022
1153;Double Life of Veronique, The (Double Vie de Véronique, La) (1991);Drama|Fantasy|Romance;151022
3074;Magnolia (1999);Drama;151022
1732;Fireworks (Hana-bi) (1997);Crime|Drama;151022
0;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;151057
1;Sudden Fear (1952);Film-Noir|Horror|Thriller;151057
2;Buried Alive (1990);Film-Noir|Horror|Thriller;151057
3;Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984);Action|Horror|Sci-Fi|Thriller;151057
4;The Dark Side of The Moon (1990);Action|Horror|Sci-Fi|Thriller;151057
5;Snakehead Terror (2004);Action|Horror|Sci-Fi|Thriller;151057
2874;Fight Club (1999);Action|Crime|Drama|Thriller;151057
23262;Interstellar (2014);Sci-Fi|IMAX;151057
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;151057
52842;Lagaan: Once Upon a Time in India (2001);Adventure|Drama|Romance;151057
0;End of Days (1999);Action|Fantasy|Horror|Mystery|Thriller;151132
1;German Angst (2015);Action|Fantasy|Horror|Mystery;151132
2;Fading of the Cries (2011);Action|Fantasy|Horror|Mystery;151132
3;Night Watch (Nochnoy dozor) (2004);Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller;151132
4;Painless (Insensibles) (2012) ;Fantasy|Horror|Mystery|War;151132
5;The House with a Clock in Its Walls (2018);Children|Fantasy|Horror|Mystery|Sci-Fi|Thriller;151132
27603;I Don't Buy Kisses Anymore (1992);Comedy|Romance;151132
32954;Larry David: Curb Your Enthusiasm (1999);Comedy;151132
46271;Jingle Bells (1999);Children;151132
12356;There Will Be Blood (2007);Drama|Western;151132
0;Eden of the East the Movie II: Paradise Lost (Higashi no Eden Gekijôban II: Paradise Lost) (2010);Animation|Crime|Mystery|Sci-Fi|Thriller;151150
1;Perfect Blue (1997);Animation|Horror|Mystery|Thriller;151150
2;Twilight Q (1987);Animation|Crime|Fantasy|Mystery|Sci-Fi;151150
3;Lupin the Third vs. Detective Conan: The Movie (2013);Action|Animation|Crime|Mystery;151150
4;Project Itoh: Empire of Corpses (2015);Animation|Horror|Mystery|Sci-Fi;151150
5;Batman: Assault on Arkham (2014);Action|Animation|Crime|Thriller;151150
23262;Interstellar (2014);Sci-Fi|IMAX;151150
523;Schindler's List (1993);Drama|War;151150
352;Forrest Gump (1994);Comedy|Drama|Romance|War;151150
3061;Green Mile, The (1999);Crime|Drama;151150
0;Sin City (2005);Action|Crime|Film-Noir|Mystery|Thriller;151154
1;I Wake Up Screaming (1941);Crime|Film-Noir|Mystery|Romance|Thriller;151154
2;Fallen Angel (1945);Crime|Film-Noir|Mystery|Romance;151154
3;Backfire (1950);Crime|Film-Noir|Mystery|Romance|Thriller;151154
4;Dhoom (2004);Action|Crime|Musical|Romance;151154
5;The Nutcracker in 3D (2009);Action|Children|Fantasy|Musical;151154
315;Shawshank Redemption, The (1994);Crime|Drama;151154
2874;Fight Club (1999);Action|Crime|Drama|Thriller;151154
293;Pulp Fiction (1994);Comedy|Crime|Drama|Thriller;151154
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;151154
0;Radioactive Dreams (1985);Action|Comedy|Film-Noir|Musical|Sci-Fi;151186
1;You'll Find Out (1940);Comedy|Horror|Musical|Mystery|Romance;151186
2;Charlie Chan at the Opera (1936);Comedy|Musical|Mystery|Thriller;151186
3;Affair in Trinidad (1952);Drama|Film-Noir|Musical|Thriller;151186
4;Cirque du Soleil: Varekai (2003);Comedy|Fantasy|Musical|Mystery;151186
5;Blues in the Night (1941);Drama|Film-Noir|Musical;151186
315;Shawshank Redemption, The (1994);Crime|Drama;151186
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;151186
523;Schindler's List (1993);Drama|War;151186
3061;Green Mile, The (1999);Crime|Drama;151186
0;Bugsy Malone (1976);Children|Comedy|Crime|Musical;151199
1;Pocahontas (1995);Animation|Children|Drama|Musical|Romance;151199
2;Legend of Sleepy Hollow, The (1949);Animation|Comedy|Horror|Musical;151199
3;Steamboat Willie (1928);Animation|Children|Comedy|Musical;151199
4;Claymation Christmas Celebration, A (1987);Animation|Children|Comedy|Musical;151199
5;Three Little Pigs (1933);Animation|Children|Comedy|Musical;151199
23262;Interstellar (2014);Sci-Fi|IMAX;151199
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;151199
2240;Life Is Beautiful (La Vita è bella) (1997);Comedy|Drama|Romance|War;151199
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;151199
0;Good Vibrations (2012);Drama|Musical;151238
1;Habana Blues (2005);Drama|Musical;151238
2;Summer Holiday (1948);Musical;151238
3;Happy Go Lovely (1951);Musical;151238
4;Hallelujah I'm a Bum (1933);Musical;151238
5;Big Fella (1937);Drama|Musical;151238
49548;Der große Bagarozy (1999);Drama;151238
1645;Good Will Hunting (1997);Drama|Romance;151238
45569;The Way We Live Now (2001);Drama|Romance;151238
9926;Knockin' on Heaven's Door (1997);Action|Comedy|Crime|Drama;151238
0;Black Cat, The (1934);Adventure|Crime|Horror|Thriller;151250
1;Night of the Living Dead 3D (2006);Adventure|Comedy|Fantasy|Horror;151250
2;Great Yokai War, The (Yôkai daisensô) (2005);Adventure|Comedy|Fantasy|Horror;151250
3;Aerial, The (La antena) (2007);Adventure|Fantasy|Film-Noir|Mystery|Sci-Fi;151250
4;Dark Woods (Villmark) (2003);Adventure|Horror|Mystery|Thriller;151250
5;Deep, The (1977);Adventure|Horror|Mystery|Thriller;151250
315;Shawshank Redemption, The (1994);Crime|Drama;151250
2240;Life Is Beautiful (La Vita è bella) (1997);Comedy|Drama|Romance|War;151250
1645;Good Will Hunting (1997);Drama|Romance;151250
352;Forrest Gump (1994);Comedy|Drama|Romance|War;151250
0;Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981);Comedy|Horror|Musical|Sci-Fi;151265
1;Rocky Horror Picture Show, The (1975);Comedy|Horror|Musical|Sci-Fi;151265
2;Stingray Sam (2009);Comedy|Musical|Sci-Fi|Western;151265
3;Sweeney Todd: The Demon Barber of Fleet Street (1982);Drama|Horror|Musical|Thriller;151265
4;Phantom of the Opera (1943);Horror|Musical|Thriller;151265
5;Sweeney Todd: The Demon Barber of Fleet Street (2007);Drama|Horror|Musical|Thriller;151265
23262;Interstellar (2014);Sci-Fi|IMAX;151265
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;151265
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;151265
4133;Memento (2000);Mystery|Thriller;151265
0;Terror on Tour (1980);Crime|Horror|Mystery|Thriller;151446
1;Nothing But the Night (1973);Crime|Horror|Mystery|Thriller;151446
2;Book of Shadows: Blair Witch 2 (2000);Crime|Horror|Mystery|Thriller;151446
3;Lodger, The (1944);Crime|Horror|Mystery|Thriller;151446
4;From Hell (2001);Crime|Horror|Mystery|Thriller;151446
5;Barber, The (2002);Crime|Horror|Mystery|Thriller;151446
2874;Fight Club (1999);Action|Crime|Drama|Thriller;151446
1645;Good Will Hunting (1997);Drama|Romance;151446
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;151446
7042;Lord of the Rings: The Return of the King, The (2003);Action|Adventure|Drama|Fantasy;151446
0;Radioactive Dreams (1985);Action|Comedy|Film-Noir|Musical|Sci-Fi;151498
1;Lady on a Train (1945);Comedy|Crime|Film-Noir|Mystery|Romance|Thriller;151498
2;Cirque du Soleil: Varekai (2003);Comedy|Fantasy|Musical|Mystery;151498
3;Sin City (2005);Action|Crime|Film-Noir|Mystery|Thriller;151498
4;8 Women (2002);Comedy|Crime|Musical|Mystery;151498
5;Canadian Bacon (1995);Comedy|War;151498
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;151498
23262;Interstellar (2014);Sci-Fi|IMAX;151498
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;151498
523;Schindler's List (1993);Drama|War;151498
0;Affair in Trinidad (1952);Drama|Film-Noir|Musical|Thriller;151607
1;Chase a Crooked Shadow (1958);Crime|Film-Noir|Mystery|Thriller;151607
2;House of Games (1987);Crime|Film-Noir|Mystery|Thriller;151607
3;Lured (1947);Crime|Film-Noir|Mystery|Thriller;151607
4;Chinatown (1974);Crime|Film-Noir|Mystery|Thriller;151607
5;L.A. Confidential (1997);Crime|Film-Noir|Mystery|Thriller;151607
28299;Home Sweet Home (2001);Drama;151607
23262;Interstellar (2014);Sci-Fi|IMAX;151607
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;151607
523;Schindler's List (1993);Drama|War;151607
0;King (2008);Action|Comedy|Crime|Documentary;151678
1;Robert Newman's History of Oil (2006);Action|Comedy|Documentary|Thriller;151678
2;BookWars (2000);Comedy|Crime|Documentary;151678
3;American Scary (2006);Comedy|Documentary|Horror;151678
4;Secret Policeman's Other Ball, The (1982);Comedy|Documentary|Musical;151678
5;Paul Williams Still Alive (2011);Comedy|Documentary|Musical;151678
352;Forrest Gump (1994);Comedy|Drama|Romance|War;151678
3061;Green Mile, The (1999);Crime|Drama;151678
1945;Saving Private Ryan (1998);Action|Drama|War;151678
15471;Toy Story 3 (2010);Adventure|Animation|Children|Comedy|Fantasy|IMAX;151678
0;8 Women (2002);Comedy|Crime|Musical|Mystery;151800
1;Dhoom (2004);Action|Crime|Musical|Romance;151800
2;What's the Matter with Helen? (1971);Crime|Drama|Horror|Musical;151800
3;Bugsy Malone (1976);Children|Comedy|Crime|Musical;151800
4;Phantom of the Paradise (1974);Comedy|Fantasy|Horror|Musical|Thriller;151800
5;Rock & Rule (1983);Animation|Fantasy|Musical|Sci-Fi;151800
523;Schindler's List (1993);Drama|War;151800
7250;Eternal Sunshine of the Spotless Mind (2004);Drama|Romance|Sci-Fi;151800
12782;WALL·E (2008);Adventure|Animation|Children|Romance|Sci-Fi;151800
1625;Truman Show, The (1998);Comedy|Drama|Sci-Fi;151800
0;Dead Time: Kala (2007);Crime|Fantasy|Film-Noir|Thriller;151822
1;Affair in Trinidad (1952);Drama|Film-Noir|Musical|Thriller;151822
2;High and Low (Tengoku to jigoku) (1963);Crime|Drama|Film-Noir|Thriller;151822
3;Terribly Happy (Frygtelig lykkelig) (2008);Crime|Drama|Film-Noir|Thriller;151822
4;Street with No Name, The (1948);Crime|Drama|Film-Noir|Thriller;151822
5;Cry Terror! (1958);Crime|Film-Noir|Thriller;151822
45569;The Way We Live Now (2001);Drama|Romance;151822
16274;Harry Potter and the Deathly Hallows: Part 1 (2010);Action|Adventure|Fantasy|IMAX;151822
702;Dead Man (1995);Drama|Mystery|Western;151822
13983;Harry Potter and the Half-Blood Prince (2009);Adventure|Fantasy|Mystery|Romance|IMAX;151822
0;The Philadelphia Experiment (2012);Adventure|Mystery|Sci-Fi|Thriller;151839
1;ISRA 88 (2016);Adventure|Mystery|Sci-Fi|Thriller;151839
2;Annihilation (2018);Adventure|Mystery|Sci-Fi|Thriller;151839
3;Hands of a Murderer (1990);Action|Adventure|Mystery|Thriller;151839
4;Hanna (2011);Action|Adventure|Mystery|Thriller;151839
5;Mission: Impossible (1996);Action|Adventure|Mystery|Thriller;151839
53179;Lord of the Piercing (2002);(no genres listed);151839
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;151839
352;Forrest Gump (1994);Comedy|Drama|Romance|War;151839
3061;Green Mile, The (1999);Crime|Drama;151839
0;Radioactive Dreams (1985);Action|Comedy|Film-Noir|Musical|Sci-Fi;152028
1;Moon 44 (1990);Action|Film-Noir|Sci-Fi|Thriller;152028
2;Affair in Trinidad (1952);Drama|Film-Noir|Musical|Thriller;152028
3;Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma) (1990);Crime|Film-Noir|Horror|Romance|Thriller;152028
4;Blues in the Night (1941);Drama|Film-Noir|Musical;152028
5;Jesus Christ Vampire Hunter (2001);Action|Comedy|Horror|Musical;152028
2874;Fight Club (1999);Action|Crime|Drama|Thriller;152028
23262;Interstellar (2014);Sci-Fi|IMAX;152028
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;152028
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;152028
0;I Wake Up Screaming (1941);Crime|Film-Noir|Mystery|Romance|Thriller;152088
1;Fallen Angel (1945);Crime|Film-Noir|Mystery|Romance;152088
2;Backfire (1950);Crime|Film-Noir|Mystery|Romance|Thriller;152088
3;Chase a Crooked Shadow (1958);Crime|Film-Noir|Mystery|Thriller;152088
4;Lured (1947);Crime|Film-Noir|Mystery|Thriller;152088
5;L.A. Confidential (1997);Crime|Film-Noir|Mystery|Thriller;152088
293;Pulp Fiction (1994);Comedy|Crime|Drama|Thriller;152088
1067;Reservoir Dogs (1992);Crime|Mystery|Thriller;152088
12356;There Will Be Blood (2007);Drama|Western;152088
3074;Magnolia (1999);Drama;152088
0;Lupin III: Sweet Lost Night (Rupan Sansei: Sweet Lost Night) (2008);Action|Animation|Comedy|Crime|Drama|Mystery|Romance|Thriller;152114
1;Osmosis Jones (2001);Action|Animation|Comedy|Crime|Drama|Romance|Thriller;152114
2;Lupin III: First Contact (Rupan Sansei: Faasuto Kontakuto) (2002);Action|Animation|Comedy|Crime|Drama|Mystery|Romance|Thriller;152114
3;Radioactive Dreams (1985);Action|Comedy|Film-Noir|Musical|Sci-Fi;152114
4;King (2008);Action|Comedy|Crime|Documentary;152114
5;Singapore (1947);Action|Adventure|Crime|Film-Noir|Romance;152114
2874;Fight Club (1999);Action|Crime|Drama|Thriller;152114
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;152114
11386;Departed, The (2006);Crime|Drama|Thriller;152114
13691;Inglourious Basterds (2009);Action|Drama|War;152114
0;Sin City (2005);Action|Crime|Film-Noir|Mystery|Thriller;152121
1;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;152121
2;Chinatown (1974);Crime|Film-Noir|Mystery|Thriller;152121
3;Pure Formality, A (Pura formalità, Una) (1994);Crime|Film-Noir|Mystery|Thriller;152121
4;Vice (2008);Crime|Film-Noir|Mystery|Thriller;152121
5;House of Games (1987);Crime|Film-Noir|Mystery|Thriller;152121
7042;Lord of the Rings: The Return of the King, The (2003);Action|Adventure|Drama|Fantasy;152121
4898;Lord of the Rings: The Fellowship of the Ring, The (2001);Adventure|Fantasy;152121
5854;Lord of the Rings: The Two Towers, The (2002);Adventure|Fantasy;152121
9587;Hotel Rwanda (2004);Drama|War;152121
0;Dead Time: Kala (2007);Crime|Fantasy|Film-Noir|Thriller;152136
1;Return of the King, The (1980);Adventure|Animation|Fantasy|Musical;152136
2;Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003);Adventure|Animation|Fantasy|Musical|Sci-Fi;152136
3;Tales of Hoffmann, The (1951);Adventure|Fantasy|Musical|Romance;152136
4;Were the World Mine (2008);Adventure|Fantasy|Musical|Romance;152136
5;Rock & Rule (1983);Animation|Fantasy|Musical|Sci-Fi;152136
315;Shawshank Redemption, The (1994);Crime|Drama;152136
2874;Fight Club (1999);Action|Crime|Drama|Thriller;152136
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;152136
352;Forrest Gump (1994);Comedy|Drama|Romance|War;152136
0;Alien³ (a.k.a. Alien 3) (1992);Action|Horror|Sci-Fi|Thriller;152161
1;Killer Buzz (2001);Action|Horror|Sci-Fi|Thriller;152161
2;Hollow Man II (2006);Action|Horror|Sci-Fi|Thriller;152161
3;Alone in the Dark (2005);Action|Horror|Sci-Fi|Thriller;152161
4;Resident Evil: Apocalypse (2004);Action|Horror|Sci-Fi|Thriller;152161
5;Alien vs. Ninja (2010);Action|Horror|Sci-Fi|Thriller;152161
9460;Head-On (Gegen die Wand) (2004);Drama|Romance;152161
9233;In July (Im Juli) (2000);Comedy|Romance;152161
12245;Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007);Drama;152161
47567;Haven (2004);Crime|Drama;152161
0;Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma) (1990);Crime|Film-Noir|Horror|Romance|Thriller;152205
1;Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981);Comedy|Horror|Musical|Sci-Fi;152205
2;Rocky Horror Picture Show, The (1975);Comedy|Horror|Musical|Sci-Fi;152205
3;Idle Mist (Vana Espuma) (1998);Crime|Horror|Mystery|Sci-Fi;152205
4;Devil Bat, The (1940);Crime|Horror|Mystery|Sci-Fi;152205
5;God told Me To (1976);Crime|Horror|Mystery|Sci-Fi|Thriller;152205
2915;Princess Mononoke (Mononoke-hime) (1997);Action|Adventure|Animation|Drama|Fantasy;152205
523;Schindler's List (1993);Drama|War;152205
9758;Howl's Moving Castle (Hauru no ugoku shiro) (2004);Adventure|Animation|Fantasy|Romance;152205
1945;Saving Private Ryan (1998);Action|Drama|War;152205
0;Mary Reilly (1996);Drama|Horror|Thriller;152212
1;Bigfoot (1970);Children|Horror|Sci-Fi|Thriller;152212
2;Spirit: Stallion of the Cimarron (2002);Adventure|Animation|Children|Western;152212
3;Gallowwalkers (2012);Action|Horror|Sci-Fi|Western;152212
4;The Dark Tower (2017);Fantasy|Horror|Sci-Fi|Western;152212
5;A Humble Life (1997);Children|Documentary|Fantasy|Sci-Fi;152212
293;Pulp Fiction (1994);Comedy|Crime|Drama|Thriller;152212
1067;Reservoir Dogs (1992);Crime|Mystery|Thriller;152212
7250;Eternal Sunshine of the Spotless Mind (2004);Drama|Romance|Sci-Fi;152212
4900;Beautiful Mind, A (2001);Drama|Romance;152212
0;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;152264
1;Pure Formality, A (Pura formalità, Una) (1994);Crime|Film-Noir|Mystery|Thriller;152264
2;L.A. Confidential (1997);Crime|Film-Noir|Mystery|Thriller;152264
3;Lured (1947);Crime|Film-Noir|Mystery|Thriller;152264
4;Chase a Crooked Shadow (1958);Crime|Film-Noir|Mystery|Thriller;152264
5;House of Games (1987);Crime|Film-Noir|Mystery|Thriller;152264
765;Trainspotting (1996);Comedy|Crime|Drama;152264
2418;Office Space (1999);Comedy|Crime;152264
583;Terminator 2: Judgment Day (1991);Action|Sci-Fi;152264
10908;V for Vendetta (2006);Action|Sci-Fi|Thriller|IMAX;152264
0;You'll Find Out (1940);Comedy|Horror|Musical|Mystery|Romance;152306
1;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;152306
2;Charlie Chan at the Opera (1936);Comedy|Musical|Mystery|Thriller;152306
3;Dhoom (2004);Action|Crime|Musical|Romance;152306
4;Cold Prey (Fritt Vilt) (2006);Action|Horror|Mystery|Thriller;152306
5;Fog, The (2005);Action|Horror|Mystery|Thriller;152306
352;Forrest Gump (1994);Comedy|Drama|Romance|War;152306
7042;Lord of the Rings: The Return of the King, The (2003);Action|Adventure|Drama|Fantasy;152306
3061;Green Mile, The (1999);Crime|Drama;152306
4898;Lord of the Rings: The Fellowship of the Ring, The (2001);Adventure|Fantasy;152306
0;VANish (2015);Action|Crime|Horror|Thriller;152320
1;Maniac Cop (1988);Action|Crime|Horror|Thriller;152320
2;Red State (2011);Action|Crime|Horror|Thriller;152320
3;Robo Vampire (1988);Action|Crime|Horror|Thriller;152320
4;Cold & Dark (2005);Action|Crime|Horror|Thriller;152320
5;Carnage Park (2016);Action|Crime|Horror|Thriller;152320
322;To Live (Huozhe) (1994);Drama;152320
11207;Pursuit of Happyness, The (2006);Drama;152320
6979;Hero (Ying xiong) (2002);Action|Adventure|Drama;152320
1252;Raise the Red Lantern (Da hong deng long gao gao gua) (1991);Drama;152320
0;Nightmare Detective (2006);Crime|Fantasy|Horror|Thriller;152322
1;The Void (2016);Fantasy|Horror|Sci-Fi|Thriller;152322
2;Twilight Zone: The Movie (1983);Fantasy|Horror|Sci-Fi|Thriller;152322
3;Living Among Us (2018);Fantasy|Horror|Sci-Fi|Thriller;152322
4;Prince of Darkness (1987);Fantasy|Horror|Sci-Fi|Thriller;152322
5;Attack of the Mushroom People (Matango) (1963);Fantasy|Horror|Sci-Fi|Thriller;152322
51334;Grey Owl (1999);Action|Drama|Romance|Western;152322
47588;The Time Shifters (1999);Action|Sci-Fi|Thriller;152322
1645;Good Will Hunting (1997);Drama|Romance;152322
11475;Casino Royale (2006);Action|Adventure|Thriller;152322
0;Saw VI (2009);Crime|Horror|Mystery|Thriller;152358
1;Jack's Back (1988) ;Crime|Horror|Mystery|Thriller;152358
2;1000 Eyes of Dr. Mabuse, The (Die 1000 Augen des Dr. Mabuse) (1960);Crime|Horror|Mystery|Thriller;152358
3;Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970);Crime|Horror|Mystery|Thriller;152358
4;Book of Shadows: Blair Witch 2 (2000);Crime|Horror|Mystery|Thriller;152358
5;Invitation au voyage (1982);Crime|Horror|Mystery|Thriller;152358
293;Pulp Fiction (1994);Comedy|Crime|Drama|Thriller;152358
11386;Departed, The (2006);Crime|Drama|Thriller;152358
1067;Reservoir Dogs (1992);Crime|Mystery|Thriller;152358
15;Casino (1995);Crime|Drama;152358
0;Cyber City Oedo 808 (1990);Action|Animation|Crime|Horror|Sci-Fi;152381
1;Batman: Assault on Arkham (2014);Action|Animation|Crime|Thriller;152381
2;Kite (1998);Action|Animation|Crime|Thriller;152381
3;Paranoia Agent (2004);Animation|Crime|Drama|Horror|Mystery;152381
4;Eden of the East the Movie II: Paradise Lost (Higashi no Eden Gekijôban II: Paradise Lost) (2010);Animation|Crime|Mystery|Sci-Fi|Thriller;152381
5;Lodger, The (1944);Crime|Horror|Mystery|Thriller;152381
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;152381
523;Schindler's List (1993);Drama|War;152381
352;Forrest Gump (1994);Comedy|Drama|Romance|War;152381
3061;Green Mile, The (1999);Crime|Drama;152381
0;Dhoom (2004);Action|Crime|Musical|Romance;152457
1;Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma) (1990);Crime|Film-Noir|Horror|Romance|Thriller;152457
2;Love Hina Spring Special (2001);Animation|Comedy|Musical|Romance;152457
3;Radioactive Dreams (1985);Action|Comedy|Film-Noir|Musical|Sci-Fi;152457
4;Bandit, The (Eskiya) (1996);Action|Crime|Romance|Thriller;152457
5;Triplecross (1995);Action|Crime|Romance|Thriller;152457
315;Shawshank Redemption, The (1994);Crime|Drama;152457
352;Forrest Gump (1994);Comedy|Drama|Romance|War;152457
3061;Green Mile, The (1999);Crime|Drama;152457
1945;Saving Private Ryan (1998);Action|Drama|War;152457
0;Radioactive Dreams (1985);Action|Comedy|Film-Noir|Musical|Sci-Fi;152473
1;Affair in Trinidad (1952);Drama|Film-Noir|Musical|Thriller;152473
2;Jesus Christ Vampire Hunter (2001);Action|Comedy|Horror|Musical;152473
3;Blues in the Night (1941);Drama|Film-Noir|Musical;152473
4;Moon 44 (1990);Action|Film-Noir|Sci-Fi|Thriller;152473
5;Phantom of the Paradise (1974);Comedy|Fantasy|Horror|Musical|Thriller;152473
2874;Fight Club (1999);Action|Crime|Drama|Thriller;152473
46258;The Cube (1969);Drama;152473
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;152473
13691;Inglourious Basterds (2009);Action|Drama|War;152473
0;Robo Vampire (1988);Action|Crime|Horror|Thriller;152505
1;Maniac Cop (1988);Action|Crime|Horror|Thriller;152505
2;VANish (2015);Action|Crime|Horror|Thriller;152505
3;Cold & Dark (2005);Action|Crime|Horror|Thriller;152505
4;Carnage Park (2016);Action|Crime|Horror|Thriller;152505
5;Red State (2011);Action|Crime|Horror|Thriller;152505
315;Shawshank Redemption, The (1994);Crime|Drama;152505
3061;Green Mile, The (1999);Crime|Drama;152505
4900;Beautiful Mind, A (2001);Drama|Romance;152505
3488;Gladiator (2000);Action|Adventure|Drama;152505
0;Broadway Melody, The (1929);Musical;152539
1;Cabaret (1972);Drama|Musical;152539
2;Jesus Christ Superstar (1973);Drama|Musical;152539
3;Bird (1988);Drama|Musical;152539
4;Silk Stockings (1957);Musical;152539
5;Flamenco (de Carlos Saura) (1995);Musical;152539
315;Shawshank Redemption, The (1994);Crime|Drama;152539
23262;Interstellar (2014);Sci-Fi|IMAX;152539
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;152539
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;152539
0;Affair in Trinidad (1952);Drama|Film-Noir|Musical|Thriller;152647
1;Sweeney Todd: The Demon Barber of Fleet Street (1982);Drama|Horror|Musical|Thriller;152647
2;Sweeney Todd: The Demon Barber of Fleet Street (2007);Drama|Horror|Musical|Thriller;152647
3;Phantom of the Opera (1943);Horror|Musical|Thriller;152647
4;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;152647
5;Psych-Out (1968);Drama|Musical|Thriller;152647
315;Shawshank Redemption, The (1994);Crime|Drama;152647
523;Schindler's List (1993);Drama|War;152647
352;Forrest Gump (1994);Comedy|Drama|Romance|War;152647
3061;Green Mile, The (1999);Crime|Drama;152647
0;Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981);Comedy|Horror|Musical|Sci-Fi;152732
1;Rocky Horror Picture Show, The (1975);Comedy|Horror|Musical|Sci-Fi;152732
2;Jesus Christ Vampire Hunter (2001);Action|Comedy|Horror|Musical;152732
3;Battlefield Baseball (Jigoku kôshien) (2003);Action|Horror|Musical;152732
4;AVP: Alien vs. Predator (2004);Action|Horror|Sci-Fi|Thriller;152732
5;Alien vs. Ninja (2010);Action|Horror|Sci-Fi|Thriller;152732
523;Schindler's List (1993);Drama|War;152732
19861;Eastwood on Eastwood (1997);Documentary;152732
7250;Eternal Sunshine of the Spotless Mind (2004);Drama|Romance|Sci-Fi;152732
1945;Saving Private Ryan (1998);Action|Drama|War;152732
0;Constantine (2005);Action|Fantasy|Horror|Thriller;152795
1;Underworld: Rise of the Lycans (2009);Action|Fantasy|Horror|Thriller;152795
